image_id,breed
7ede553357,pantherophis-vulpinus
3500b219e4,haldea-striatula
d43a78d6d9,coluber-constrictor
1f36f26994,diadophis-punctatus
8cb85fc58e,thamnophis-radix
7176bcfe9a,thamnophis-sirtalis
27f2d0f582,crotalus-horridus
43eebba928,heterodon-platirhinos
180a56f143,thamnophis-marcianus
07fd20e8bd,crotalus-horridus
d6145eb8ef,pituophis-catenifer
43cf88006f,agkistrodon-piscivorus
545094975f,nerodia-erythrogaster
de232d35ce,heterodon-platirhinos
f49f11daf4,nerodia-erythrogaster
be70c24805,pantherophis-obsoletus
8a68c61789,pantherophis-alleghaniensis
e4a0afbde5,pantherophis-alleghaniensis
5d046e4a57,nerodia-rhombifer
9450d432f1,natrix-natrix
24ae6b28c9,pantherophis-obsoletus
bbbcf461fd,opheodrys-aestivus
25f864a129,lampropeltis-triangulum
9d63e29dab,haldea-striatula
560a7820ef,agkistrodon-piscivorus
261a672081,thamnophis-marcianus
e08cecfcc8,coluber-constrictor
dcbaefa9de,pantherophis-alleghaniensis
4757eec719,lampropeltis-californiae
7a5772b7df,pantherophis-emoryi
756a3734d1,storeria-dekayi
bcb51ed4fd,crotalus-ruber
b28a9dbd17,pantherophis-obsoletus
84496bd65b,haldea-striatula
97254f0a1e,heterodon-platirhinos
738e860bf3,nerodia-sipedon
5b04af2d08,heterodon-platirhinos
df1007a11e,pantherophis-alleghaniensis
71e4a3726c,crotalus-scutulatus
9ec71badf5,coluber-constrictor
9aaf30ca4e,thamnophis-sirtalis
502dbd30e8,agkistrodon-piscivorus
6a0948343e,heterodon-platirhinos
a9c94931b4,rhinocheilus-lecontei
94f8b871bc,crotalus-horridus
65be04e1a7,crotalus-atrox
553b5be83f,agkistrodon-contortrix
f156e4b9ad,crotalus-horridus
c195a35480,opheodrys-aestivus
ba36d77d65,pituophis-catenifer
ac60cb4c64,pituophis-catenifer
e99babb9da,thamnophis-sirtalis
3f79415b22,crotalus-atrox
07a7f4b8a2,pituophis-catenifer
8713b35996,thamnophis-proximus
8161aa3270,pantherophis-alleghaniensis
c084141ebb,coluber-constrictor
