image_id,breed
7ede553357,nerodia-sipedon
3500b219e4,thamnophis-elegans
d43a78d6d9,pantherophis-vulpinus
1f36f26994,pantherophis-alleghaniensis
8cb85fc58e,crotalus-atrox
7176bcfe9a,thamnophis-elegans
27f2d0f582,pantherophis-emoryi
43eebba928,diadophis-punctatus
180a56f143,natrix-natrix
07fd20e8bd,masticophis-flagellum
d6145eb8ef,masticophis-flagellum
43cf88006f,pantherophis-obsoletus
545094975f,haldea-striatula
de232d35ce,coluber-constrictor
f49f11daf4,lampropeltis-californiae
be70c24805,pantherophis-spiloides
8a68c61789,diadophis-punctatus
e4a0afbde5,pantherophis-vulpinus
5d046e4a57,pantherophis-obsoletus
9450d432f1,agkistrodon-contortrix
24ae6b28c9,lampropeltis-californiae
bbbcf461fd,lampropeltis-triangulum
25f864a129,thamnophis-proximus
9d63e29dab,thamnophis-proximus
560a7820ef,pantherophis-vulpinus
261a672081,nerodia-erythrogaster
e08cecfcc8,heterodon-platirhinos
dcbaefa9de,nerodia-sipedon
4757eec719,nerodia-fasciata
7a5772b7df,pantherophis-obsoletus
756a3734d1,thamnophis-sirtalis
bcb51ed4fd,haldea-striatula
b28a9dbd17,crotalus-horridus
84496bd65b,pantherophis-alleghaniensis
97254f0a1e,crotalus-horridus
738e860bf3,pantherophis-obsoletus
5b04af2d08,agkistrodon-piscivorus
df1007a11e,crotalus-ruber
71e4a3726c,pantherophis-spiloides
9ec71badf5,thamnophis-marcianus
9aaf30ca4e,crotalus-atrox
502dbd30e8,agkistrodon-piscivorus
6a0948343e,diadophis-punctatus
a9c94931b4,masticophis-flagellum
94f8b871bc,crotalus-viridis
65be04e1a7,storeria-occipitomaculata
553b5be83f,pantherophis-spiloides
f156e4b9ad,crotalus-scutulatus
c195a35480,haldea-striatula
ba36d77d65,storeria-occipitomaculata
ac60cb4c64,agkistrodon-contortrix
e99babb9da,thamnophis-proximus
3f79415b22,nerodia-fasciata
07a7f4b8a2,opheodrys-aestivus
8713b35996,lampropeltis-californiae
8161aa3270,lampropeltis-triangulum
c084141ebb,masticophis-flagellum
3f264dfa93,lampropeltis-californiae
ac29145967,storeria-dekayi
14cc5c0b07,crotalus-horridus
0d53f3592b,nerodia-sipedon
339702c73e,masticophis-flagellum
d9282cfc2f,storeria-dekayi
7cbb3598a5,masticophis-flagellum
7d23dd1a25,crotalus-viridis
302ae16a4f,pantherophis-spiloides
665ce5599e,thamnophis-elegans
7fe9ccee38,pantherophis-spiloides
b4ee296fbe,crotalus-viridis
463302e361,masticophis-flagellum
a18b060715,crotalus-horridus
72b767e027,crotalus-atrox
28c9bd4b10,pantherophis-alleghaniensis
a8cf67b3cd,rhinocheilus-lecontei
dc0bd440c3,pantherophis-vulpinus
1b558cc89f,crotalus-atrox
23a5181788,crotalus-viridis
17e5f4b5bf,rhinocheilus-lecontei
45708c6f17,agkistrodon-contortrix
90e93122c1,crotalus-horridus
9aac958618,thamnophis-radix
23f9ca3329,pantherophis-emoryi
3702f63d72,natrix-natrix
142b516abc,natrix-natrix
db55095044,nerodia-erythrogaster
2532449658,heterodon-platirhinos
521ce40402,pantherophis-guttatus
5bdb8079ed,rhinocheilus-lecontei
2b88eaac56,thamnophis-sirtalis
f11e311c90,pituophis-catenifer
75b79378c3,nerodia-fasciata
8f457bca60,natrix-natrix
4aae3ed36b,pituophis-catenifer
7e85692fa2,nerodia-sipedon
8557e64d0e,pantherophis-emoryi
f590310834,crotalus-scutulatus
6ce6de9def,pantherophis-alleghaniensis
5e13f84aae,crotalus-ruber
3f595dc653,storeria-dekayi
28fc7c65cc,pituophis-catenifer
2e6627723a,crotalus-horridus
759223778f,diadophis-punctatus
68e08979eb,opheodrys-aestivus
b51b666b0a,agkistrodon-contortrix
1134c2556d,agkistrodon-piscivorus
e10bcc9899,lampropeltis-triangulum
4d84d06252,crotalus-viridis
71792ec7f9,thamnophis-radix
87fff43cf4,opheodrys-aestivus
d0d91b6a16,natrix-natrix
b1606f2410,storeria-occipitomaculata
f9a3564f88,agkistrodon-piscivorus
8bdccf2baf,pantherophis-vulpinus
abbfa54027,thamnophis-radix
ca469b7a27,storeria-occipitomaculata
95a51a0fcd,nerodia-rhombifer
8ef78ef2d3,pantherophis-emoryi
e21af6d4b9,nerodia-fasciata
221b1ee2f1,storeria-occipitomaculata
b2c3d5d9fb,diadophis-punctatus
526c9eac74,pantherophis-alleghaniensis
a38e41fd76,natrix-natrix
b2ba21f052,nerodia-erythrogaster
3b9b67ba03,nerodia-sipedon
327b772827,nerodia-erythrogaster
2afdb4999f,pantherophis-spiloides
0cbf1992d0,lampropeltis-californiae
c822ae5d01,crotalus-viridis
5405370c87,lampropeltis-triangulum
092388daba,thamnophis-sirtalis
99a3b654d0,lampropeltis-californiae
e0f8e741d4,nerodia-sipedon
5d9cf27241,opheodrys-aestivus
632bed91e6,haldea-striatula
83d7c726d0,coluber-constrictor
2555c7e7ce,opheodrys-aestivus
2b9180fb4f,agkistrodon-contortrix
e211c36384,agkistrodon-piscivorus
06b96eed56,pituophis-catenifer
d8fe032fe4,coluber-constrictor
366c0f8d42,thamnophis-proximus
be80579760,natrix-natrix
a4ff6226a3,thamnophis-proximus
53da6f2a06,pantherophis-guttatus
509628b6d3,crotalus-scutulatus
75206b0c2d,thamnophis-elegans
c3e988cbe7,crotalus-atrox
bf3224d5bb,pantherophis-obsoletus
2d45d24990,pantherophis-alleghaniensis
217a85c6a0,crotalus-atrox
f910b4dafd,nerodia-rhombifer
dbc89aa6fc,haldea-striatula
e0c882d7b5,pituophis-catenifer
bbd20396ee,masticophis-flagellum
a9bd8d4550,pantherophis-alleghaniensis
f9315c3d9d,crotalus-horridus
c53c61ff1d,opheodrys-aestivus
ae76c25b30,pituophis-catenifer
0554b687c1,pantherophis-obsoletus
8227ee21d5,heterodon-platirhinos
e63f970c24,thamnophis-marcianus
5a7a965d51,agkistrodon-contortrix
6f885777ae,pantherophis-spiloides
c63d4c04d9,lampropeltis-californiae
d678d67897,nerodia-sipedon
03d156d9ee,pituophis-catenifer
39d5cf451b,crotalus-ruber
c8583aa3f1,storeria-dekayi
72fd0c7625,thamnophis-proximus
89428de91a,pantherophis-spiloides
e3ad957f8f,storeria-dekayi
4b49ad90af,thamnophis-marcianus
e4ff7155e8,opheodrys-aestivus
eaa331f24e,crotalus-scutulatus
28edbbefda,nerodia-sipedon
aa1015e3c8,agkistrodon-piscivorus
644033bba9,pantherophis-spiloides
c612cc9390,pantherophis-vulpinus
6870b31b63,pantherophis-alleghaniensis
b22d6d545d,pantherophis-obsoletus
bf1adbeecc,diadophis-punctatus
16e1861f42,pantherophis-spiloides
