image_id,breed
7ede553357,thamnophis-marcianus
3500b219e4,agkistrodon-contortrix
d43a78d6d9,storeria-occipitomaculata
1f36f26994,agkistrodon-contortrix
8cb85fc58e,pantherophis-obsoletus
7176bcfe9a,pituophis-catenifer
27f2d0f582,heterodon-platirhinos
43eebba928,pantherophis-vulpinus
180a56f143,diadophis-punctatus
07fd20e8bd,thamnophis-proximus
d6145eb8ef,nerodia-erythrogaster
43cf88006f,crotalus-viridis
545094975f,nerodia-rhombifer
de232d35ce,haldea-striatula
f49f11daf4,agkistrodon-contortrix
be70c24805,nerodia-fasciata
8a68c61789,thamnophis-radix
e4a0afbde5,heterodon-platirhinos
5d046e4a57,pantherophis-vulpinus
9450d432f1,lampropeltis-californiae
24ae6b28c9,coluber-constrictor
bbbcf461fd,crotalus-horridus
25f864a129,pantherophis-emoryi
9d63e29dab,crotalus-scutulatus
560a7820ef,haldea-striatula
261a672081,crotalus-atrox
e08cecfcc8,pantherophis-alleghaniensis
dcbaefa9de,crotalus-horridus
4757eec719,nerodia-rhombifer
7a5772b7df,pantherophis-guttatus
756a3734d1,pantherophis-vulpinus
bcb51ed4fd,agkistrodon-contortrix
b28a9dbd17,crotalus-scutulatus
84496bd65b,opheodrys-aestivus
97254f0a1e,masticophis-flagellum
738e860bf3,lampropeltis-triangulum
5b04af2d08,crotalus-atrox
df1007a11e,pantherophis-alleghaniensis
71e4a3726c,pituophis-catenifer
9ec71badf5,heterodon-platirhinos
9aaf30ca4e,agkistrodon-piscivorus
502dbd30e8,rhinocheilus-lecontei
6a0948343e,thamnophis-elegans
a9c94931b4,agkistrodon-piscivorus
94f8b871bc,pantherophis-guttatus
65be04e1a7,thamnophis-proximus
553b5be83f,diadophis-punctatus
f156e4b9ad,pantherophis-alleghaniensis
c195a35480,lampropeltis-californiae
ba36d77d65,crotalus-viridis
ac60cb4c64,pantherophis-alleghaniensis
e99babb9da,pantherophis-emoryi
3f79415b22,nerodia-sipedon
07a7f4b8a2,haldea-striatula
8713b35996,nerodia-sipedon
8161aa3270,coluber-constrictor
c084141ebb,thamnophis-marcianus
3f264dfa93,pituophis-catenifer
ac29145967,agkistrodon-piscivorus
14cc5c0b07,nerodia-sipedon
0d53f3592b,agkistrodon-piscivorus
339702c73e,pantherophis-vulpinus
d9282cfc2f,nerodia-erythrogaster
7cbb3598a5,crotalus-atrox
7d23dd1a25,thamnophis-elegans
302ae16a4f,coluber-constrictor
665ce5599e,crotalus-scutulatus
7fe9ccee38,crotalus-horridus
b4ee296fbe,crotalus-ruber
463302e361,nerodia-sipedon
a18b060715,crotalus-viridis
72b767e027,coluber-constrictor
28c9bd4b10,lampropeltis-californiae
a8cf67b3cd,agkistrodon-contortrix
dc0bd440c3,crotalus-viridis
1b558cc89f,crotalus-ruber
23a5181788,storeria-occipitomaculata
17e5f4b5bf,pantherophis-guttatus
45708c6f17,nerodia-sipedon
90e93122c1,lampropeltis-californiae
9aac958618,crotalus-ruber
23f9ca3329,crotalus-ruber
3702f63d72,lampropeltis-californiae
142b516abc,nerodia-rhombifer
db55095044,rhinocheilus-lecontei
2532449658,crotalus-horridus
521ce40402,thamnophis-elegans
5bdb8079ed,pantherophis-spiloides
2b88eaac56,pantherophis-vulpinus
f11e311c90,nerodia-fasciata
75b79378c3,coluber-constrictor
8f457bca60,crotalus-horridus
4aae3ed36b,nerodia-fasciata
7e85692fa2,agkistrodon-contortrix
8557e64d0e,storeria-dekayi
f590310834,rhinocheilus-lecontei
6ce6de9def,pantherophis-vulpinus
5e13f84aae,thamnophis-proximus
3f595dc653,pituophis-catenifer
28fc7c65cc,nerodia-rhombifer
2e6627723a,rhinocheilus-lecontei
759223778f,natrix-natrix
68e08979eb,agkistrodon-piscivorus
b51b666b0a,natrix-natrix
1134c2556d,agkistrodon-piscivorus
e10bcc9899,crotalus-scutulatus
4d84d06252,pantherophis-spiloides
71792ec7f9,storeria-dekayi
87fff43cf4,thamnophis-elegans
d0d91b6a16,coluber-constrictor
b1606f2410,crotalus-viridis
f9a3564f88,pantherophis-vulpinus
8bdccf2baf,agkistrodon-contortrix
abbfa54027,agkistrodon-contortrix
ca469b7a27,nerodia-rhombifer
95a51a0fcd,thamnophis-proximus
8ef78ef2d3,crotalus-atrox
e21af6d4b9,crotalus-ruber
221b1ee2f1,diadophis-punctatus
b2c3d5d9fb,agkistrodon-piscivorus
526c9eac74,pantherophis-alleghaniensis
a38e41fd76,storeria-occipitomaculata
b2ba21f052,nerodia-fasciata
3b9b67ba03,pantherophis-vulpinus
327b772827,thamnophis-radix
2afdb4999f,thamnophis-radix
0cbf1992d0,pituophis-catenifer
c822ae5d01,agkistrodon-contortrix
5405370c87,thamnophis-elegans
092388daba,coluber-constrictor
99a3b654d0,crotalus-horridus
e0f8e741d4,nerodia-erythrogaster
5d9cf27241,pantherophis-vulpinus
632bed91e6,pantherophis-vulpinus
83d7c726d0,pantherophis-obsoletus
2555c7e7ce,crotalus-atrox
2b9180fb4f,thamnophis-radix
e211c36384,pantherophis-alleghaniensis
