image_id,breed
7ede553357,pantherophis-guttatus
3500b219e4,thamnophis-proximus
d43a78d6d9,pantherophis-emoryi
1f36f26994,lampropeltis-triangulum
8cb85fc58e,nerodia-erythrogaster
7176bcfe9a,rhinocheilus-lecontei
27f2d0f582,diadophis-punctatus
43eebba928,crotalus-horridus
180a56f143,natrix-natrix
07fd20e8bd,thamnophis-radix
d6145eb8ef,lampropeltis-californiae
43cf88006f,nerodia-fasciata
545094975f,crotalus-horridus
de232d35ce,pantherophis-guttatus
f49f11daf4,diadophis-punctatus
be70c24805,storeria-occipitomaculata
8a68c61789,diadophis-punctatus
e4a0afbde5,thamnophis-radix
5d046e4a57,rhinocheilus-lecontei
9450d432f1,agkistrodon-contortrix
24ae6b28c9,nerodia-fasciata
bbbcf461fd,lampropeltis-californiae
25f864a129,agkistrodon-piscivorus
9d63e29dab,nerodia-fasciata
560a7820ef,agkistrodon-piscivorus
261a672081,opheodrys-aestivus
e08cecfcc8,thamnophis-radix
dcbaefa9de,agkistrodon-contortrix
4757eec719,thamnophis-marcianus
7a5772b7df,crotalus-horridus
756a3734d1,storeria-occipitomaculata
bcb51ed4fd,storeria-dekayi
b28a9dbd17,pantherophis-alleghaniensis
84496bd65b,thamnophis-proximus
97254f0a1e,crotalus-horridus
738e860bf3,crotalus-horridus
5b04af2d08,storeria-dekayi
df1007a11e,pantherophis-vulpinus
71e4a3726c,crotalus-atrox
9ec71badf5,storeria-dekayi
9aaf30ca4e,opheodrys-aestivus
502dbd30e8,pantherophis-vulpinus
6a0948343e,crotalus-ruber
a9c94931b4,thamnophis-sirtalis
94f8b871bc,crotalus-scutulatus
65be04e1a7,crotalus-horridus
553b5be83f,thamnophis-marcianus
f156e4b9ad,pantherophis-alleghaniensis
c195a35480,rhinocheilus-lecontei
ba36d77d65,heterodon-platirhinos
ac60cb4c64,pantherophis-emoryi
e99babb9da,nerodia-sipedon
3f79415b22,storeria-dekayi
07a7f4b8a2,thamnophis-marcianus
8713b35996,lampropeltis-triangulum
8161aa3270,pantherophis-obsoletus
c084141ebb,thamnophis-marcianus
3f264dfa93,nerodia-fasciata
ac29145967,heterodon-platirhinos
14cc5c0b07,crotalus-atrox
0d53f3592b,thamnophis-sirtalis
339702c73e,pituophis-catenifer
d9282cfc2f,crotalus-ruber
7cbb3598a5,thamnophis-proximus
7d23dd1a25,nerodia-rhombifer
302ae16a4f,pantherophis-alleghaniensis
665ce5599e,crotalus-viridis
7fe9ccee38,crotalus-atrox
b4ee296fbe,crotalus-viridis
463302e361,haldea-striatula
a18b060715,agkistrodon-contortrix
72b767e027,masticophis-flagellum
28c9bd4b10,crotalus-viridis
a8cf67b3cd,heterodon-platirhinos
dc0bd440c3,heterodon-platirhinos
1b558cc89f,thamnophis-sirtalis
23a5181788,thamnophis-radix
17e5f4b5bf,thamnophis-elegans
45708c6f17,masticophis-flagellum
90e93122c1,nerodia-fasciata
9aac958618,thamnophis-elegans
23f9ca3329,coluber-constrictor
3702f63d72,nerodia-fasciata
142b516abc,lampropeltis-californiae
db55095044,pituophis-catenifer
2532449658,pantherophis-guttatus
521ce40402,opheodrys-aestivus
5bdb8079ed,crotalus-atrox
2b88eaac56,thamnophis-elegans
f11e311c90,diadophis-punctatus
75b79378c3,thamnophis-radix
8f457bca60,heterodon-platirhinos
4aae3ed36b,heterodon-platirhinos
7e85692fa2,agkistrodon-piscivorus
8557e64d0e,pantherophis-alleghaniensis
f590310834,crotalus-ruber
6ce6de9def,lampropeltis-californiae
5e13f84aae,pantherophis-emoryi
3f595dc653,agkistrodon-piscivorus
28fc7c65cc,storeria-occipitomaculata
2e6627723a,diadophis-punctatus
759223778f,agkistrodon-contortrix
68e08979eb,pantherophis-vulpinus
b51b666b0a,agkistrodon-contortrix
1134c2556d,thamnophis-radix
e10bcc9899,thamnophis-sirtalis
4d84d06252,coluber-constrictor
71792ec7f9,natrix-natrix
87fff43cf4,masticophis-flagellum
d0d91b6a16,pantherophis-alleghaniensis
b1606f2410,pituophis-catenifer
f9a3564f88,masticophis-flagellum
8bdccf2baf,nerodia-sipedon
abbfa54027,thamnophis-marcianus
ca469b7a27,opheodrys-aestivus
95a51a0fcd,crotalus-atrox
8ef78ef2d3,heterodon-platirhinos
e21af6d4b9,crotalus-horridus
221b1ee2f1,haldea-striatula
b2c3d5d9fb,storeria-occipitomaculata
526c9eac74,crotalus-atrox
a38e41fd76,pantherophis-obsoletus
b2ba21f052,pantherophis-spiloides
3b9b67ba03,crotalus-ruber
327b772827,storeria-dekayi
2afdb4999f,pantherophis-vulpinus
0cbf1992d0,pantherophis-alleghaniensis
c822ae5d01,pantherophis-obsoletus
5405370c87,nerodia-sipedon
092388daba,pituophis-catenifer
99a3b654d0,pantherophis-guttatus
e0f8e741d4,pantherophis-guttatus
5d9cf27241,agkistrodon-contortrix
632bed91e6,thamnophis-proximus
83d7c726d0,opheodrys-aestivus
2555c7e7ce,pantherophis-vulpinus
2b9180fb4f,pantherophis-spiloides
e211c36384,storeria-occipitomaculata
06b96eed56,crotalus-atrox
d8fe032fe4,pantherophis-guttatus
366c0f8d42,thamnophis-radix
be80579760,thamnophis-elegans
a4ff6226a3,crotalus-atrox
53da6f2a06,storeria-occipitomaculata
509628b6d3,rhinocheilus-lecontei
75206b0c2d,lampropeltis-californiae
c3e988cbe7,nerodia-rhombifer
bf3224d5bb,natrix-natrix
2d45d24990,thamnophis-radix
217a85c6a0,rhinocheilus-lecontei
f910b4dafd,agkistrodon-contortrix
dbc89aa6fc,nerodia-rhombifer
e0c882d7b5,masticophis-flagellum
bbd20396ee,thamnophis-proximus
a9bd8d4550,agkistrodon-piscivorus
f9315c3d9d,natrix-natrix
c53c61ff1d,pantherophis-guttatus
ae76c25b30,crotalus-atrox
0554b687c1,agkistrodon-contortrix
8227ee21d5,natrix-natrix
e63f970c24,pituophis-catenifer
5a7a965d51,pantherophis-spiloides
6f885777ae,pantherophis-alleghaniensis
c63d4c04d9,pantherophis-emoryi
d678d67897,masticophis-flagellum
03d156d9ee,diadophis-punctatus
39d5cf451b,pantherophis-obsoletus
c8583aa3f1,storeria-dekayi
72fd0c7625,pituophis-catenifer
89428de91a,crotalus-horridus
e3ad957f8f,thamnophis-sirtalis
4b49ad90af,nerodia-rhombifer
e4ff7155e8,storeria-dekayi
eaa331f24e,masticophis-flagellum
28edbbefda,nerodia-erythrogaster
aa1015e3c8,pantherophis-vulpinus
644033bba9,storeria-occipitomaculata
c612cc9390,crotalus-viridis
6870b31b63,crotalus-ruber
b22d6d545d,thamnophis-radix
bf1adbeecc,diadophis-punctatus
16e1861f42,nerodia-rhombifer
8e7302d0c7,masticophis-flagellum
473b09a338,crotalus-viridis
80da1ca7fe,agkistrodon-contortrix
c3e38fc290,agkistrodon-contortrix
901a78b5f6,nerodia-rhombifer
250946e33d,pantherophis-emoryi
71bb3b775f,diadophis-punctatus
58e653c556,pantherophis-guttatus
ff0d70fb78,thamnophis-radix
bbbaf02d7b,crotalus-viridis
a8729cbe08,natrix-natrix
e754670fa9,agkistrodon-piscivorus
d51800edfc,crotalus-atrox
54705e5068,crotalus-atrox
2d26350d5f,pantherophis-guttatus
65ea1d3d84,nerodia-rhombifer
fc2019398b,thamnophis-radix
76bc77c3be,natrix-natrix
ae5258ea04,crotalus-ruber
8d8734a395,masticophis-flagellum
a6ac17e3d8,thamnophis-sirtalis
2ca8252168,crotalus-atrox
d81bbe11bb,storeria-occipitomaculata
fb1ea63ee1,thamnophis-sirtalis
d7b6ef28af,lampropeltis-triangulum
fe015ee591,natrix-natrix
e4f9ad2007,pantherophis-emoryi
26758bec6d,pantherophis-guttatus
23dd09c2b6,crotalus-ruber
7c34e2cdec,pantherophis-spiloides
6ec294cf12,crotalus-atrox
36d521dbd5,pantherophis-vulpinus
9a6e35d716,nerodia-erythrogaster
8bbc299a40,rhinocheilus-lecontei
fd5e259ea8,thamnophis-elegans
db292dcc3b,storeria-dekayi
f481c83182,lampropeltis-californiae
4245d68d46,nerodia-erythrogaster
59e640bb91,crotalus-ruber
36c233f563,nerodia-sipedon
bc3799b2df,thamnophis-radix
9e937f940b,lampropeltis-triangulum
9a7b588cb9,agkistrodon-piscivorus
7ff5570d2f,agkistrodon-piscivorus
087903f361,pantherophis-vulpinus
6e66f9667f,pantherophis-emoryi
60dd49f8d4,masticophis-flagellum
7064757509,lampropeltis-californiae
baa3f02141,pituophis-catenifer
7dce396ff5,nerodia-rhombifer
30a99aee44,nerodia-sipedon
665b29ab42,thamnophis-sirtalis
a443ddb908,nerodia-fasciata
ac95eb1818,storeria-occipitomaculata
05a6798995,thamnophis-proximus
0241586560,nerodia-erythrogaster
ff45fac73c,thamnophis-radix
013c73ee17,pantherophis-spiloides
b93e2f9f5b,thamnophis-marcianus
2b1413378c,thamnophis-radix
9cb08cd05a,thamnophis-radix
13aa42a7e4,agkistrodon-contortrix
641e266e15,crotalus-viridis
7b5344ccfd,crotalus-scutulatus
13cfe36156,nerodia-erythrogaster
e3638b66ab,thamnophis-radix
0f5042aa5a,rhinocheilus-lecontei
79783161b7,haldea-striatula
195c38795c,crotalus-scutulatus
0290d68533,agkistrodon-contortrix
2a2b711e1e,pantherophis-vulpinus
51622421a7,storeria-dekayi
9f4c9e5d29,natrix-natrix
55cf94ef25,pituophis-catenifer
8e3a442218,pantherophis-vulpinus
a5bd623c6a,thamnophis-marcianus
192dd2d4b7,agkistrodon-contortrix
5b3791c4e4,thamnophis-elegans
4f3bb6e01a,heterodon-platirhinos
9316eb7237,lampropeltis-triangulum
aa16a509cf,crotalus-atrox
ad68959f68,pantherophis-guttatus
072f7c5df5,natrix-natrix
e6fe591e18,opheodrys-aestivus
eed4cc6dda,pantherophis-guttatus
6335735a8a,pituophis-catenifer
40fb202092,thamnophis-proximus
8d34d1a83e,thamnophis-sirtalis
5d58cc2fb1,lampropeltis-triangulum
e073226ee2,pantherophis-spiloides
630628b60b,natrix-natrix
c074d2a3c3,opheodrys-aestivus
2c03979041,storeria-dekayi
237efd22ef,lampropeltis-triangulum
5a23092d94,crotalus-scutulatus
cebc8a3140,thamnophis-marcianus
ddbb02224a,thamnophis-proximus
785ba4871f,pantherophis-vulpinus
d19b66d326,thamnophis-proximus
f9b0800cb8,haldea-striatula
2f065830d7,pantherophis-spiloides
b9893aa41a,crotalus-ruber
2c442a09ed,pantherophis-obsoletus
ea100d15e2,thamnophis-radix
9363d2c4be,heterodon-platirhinos
dd0dc5ba1a,pantherophis-vulpinus
86b438d651,crotalus-atrox
a7596b0dda,heterodon-platirhinos
c0a9301d14,haldea-striatula
59d4a652fa,natrix-natrix
9266faaacf,coluber-constrictor
5c6713d750,heterodon-platirhinos
4a7b39ccff,crotalus-horridus
c91233cf4f,rhinocheilus-lecontei
316d089f08,storeria-dekayi
63bb9ed8c2,diadophis-punctatus
8ec81d1cab,natrix-natrix
0bef464da6,nerodia-fasciata
e3497219ae,coluber-constrictor
259af44b24,heterodon-platirhinos
c52f2693cf,storeria-dekayi
18f5184f2e,thamnophis-elegans
728f07bb97,crotalus-horridus
fba22fecef,masticophis-flagellum
fdbcf4aa99,pantherophis-vulpinus
f8d202075f,lampropeltis-triangulum
369a02e471,coluber-constrictor
3e2cadfaa9,nerodia-erythrogaster
0a59465b78,pantherophis-emoryi
5717af5063,pantherophis-spiloides
5a5ed0a9f9,crotalus-viridis
503bd5a793,nerodia-fasciata
861b144528,pantherophis-alleghaniensis
2c1c60baac,pantherophis-spiloides
f583cab812,thamnophis-proximus
98e28ee840,lampropeltis-californiae
