image_id,breed
7ede553357,agkistrodon-piscivorus
3500b219e4,thamnophis-radix
d43a78d6d9,masticophis-flagellum
1f36f26994,pantherophis-alleghaniensis
8cb85fc58e,lampropeltis-californiae
7176bcfe9a,coluber-constrictor
27f2d0f582,coluber-constrictor
43eebba928,pituophis-catenifer
180a56f143,nerodia-erythrogaster
07fd20e8bd,natrix-natrix
d6145eb8ef,opheodrys-aestivus
43cf88006f,nerodia-fasciata
545094975f,pantherophis-vulpinus
de232d35ce,pantherophis-emoryi
f49f11daf4,storeria-dekayi
be70c24805,crotalus-horridus
8a68c61789,crotalus-viridis
e4a0afbde5,thamnophis-proximus
5d046e4a57,crotalus-viridis
9450d432f1,pantherophis-alleghaniensis
24ae6b28c9,crotalus-ruber
bbbcf461fd,opheodrys-aestivus
25f864a129,thamnophis-sirtalis
9d63e29dab,crotalus-scutulatus
560a7820ef,nerodia-fasciata
261a672081,haldea-striatula
e08cecfcc8,crotalus-scutulatus
dcbaefa9de,haldea-striatula
4757eec719,crotalus-ruber
7a5772b7df,pantherophis-guttatus
756a3734d1,crotalus-atrox
bcb51ed4fd,agkistrodon-piscivorus
b28a9dbd17,storeria-occipitomaculata
84496bd65b,pantherophis-spiloides
97254f0a1e,rhinocheilus-lecontei
738e860bf3,pantherophis-spiloides
5b04af2d08,diadophis-punctatus
df1007a11e,pantherophis-obsoletus
71e4a3726c,thamnophis-radix
9ec71badf5,thamnophis-radix
9aaf30ca4e,pantherophis-vulpinus
502dbd30e8,agkistrodon-piscivorus
6a0948343e,crotalus-viridis
a9c94931b4,thamnophis-radix
94f8b871bc,thamnophis-sirtalis
65be04e1a7,crotalus-ruber
553b5be83f,pantherophis-guttatus
f156e4b9ad,pantherophis-emoryi
c195a35480,lampropeltis-californiae
ba36d77d65,masticophis-flagellum
ac60cb4c64,storeria-occipitomaculata
e99babb9da,haldea-striatula
3f79415b22,nerodia-erythrogaster
07a7f4b8a2,coluber-constrictor
8713b35996,nerodia-rhombifer
8161aa3270,crotalus-atrox
c084141ebb,masticophis-flagellum
3f264dfa93,thamnophis-proximus
ac29145967,crotalus-viridis
14cc5c0b07,lampropeltis-triangulum
0d53f3592b,storeria-occipitomaculata
339702c73e,thamnophis-elegans
d9282cfc2f,haldea-striatula
7cbb3598a5,crotalus-ruber
7d23dd1a25,coluber-constrictor
302ae16a4f,pantherophis-spiloides
665ce5599e,lampropeltis-triangulum
7fe9ccee38,nerodia-sipedon
b4ee296fbe,thamnophis-radix
463302e361,crotalus-ruber
a18b060715,thamnophis-radix
72b767e027,pantherophis-guttatus
28c9bd4b10,crotalus-atrox
a8cf67b3cd,pantherophis-spiloides
dc0bd440c3,thamnophis-sirtalis
1b558cc89f,pantherophis-emoryi
23a5181788,heterodon-platirhinos
17e5f4b5bf,storeria-dekayi
45708c6f17,crotalus-atrox
90e93122c1,haldea-striatula
9aac958618,nerodia-erythrogaster
23f9ca3329,crotalus-atrox
3702f63d72,heterodon-platirhinos
142b516abc,thamnophis-proximus
db55095044,pantherophis-spiloides
2532449658,opheodrys-aestivus
521ce40402,rhinocheilus-lecontei
5bdb8079ed,natrix-natrix
2b88eaac56,thamnophis-sirtalis
f11e311c90,storeria-dekayi
75b79378c3,agkistrodon-contortrix
8f457bca60,nerodia-erythrogaster
4aae3ed36b,thamnophis-radix
7e85692fa2,crotalus-ruber
8557e64d0e,thamnophis-proximus
f590310834,crotalus-atrox
6ce6de9def,storeria-occipitomaculata
5e13f84aae,diadophis-punctatus
3f595dc653,crotalus-horridus
28fc7c65cc,heterodon-platirhinos
2e6627723a,storeria-dekayi
759223778f,pantherophis-vulpinus
68e08979eb,agkistrodon-piscivorus
b51b666b0a,lampropeltis-californiae
1134c2556d,diadophis-punctatus
e10bcc9899,coluber-constrictor
4d84d06252,haldea-striatula
71792ec7f9,pantherophis-alleghaniensis
87fff43cf4,nerodia-erythrogaster
d0d91b6a16,diadophis-punctatus
b1606f2410,masticophis-flagellum
f9a3564f88,nerodia-sipedon
8bdccf2baf,thamnophis-marcianus
abbfa54027,agkistrodon-contortrix
ca469b7a27,crotalus-scutulatus
95a51a0fcd,pantherophis-emoryi
8ef78ef2d3,pantherophis-vulpinus
e21af6d4b9,nerodia-erythrogaster
221b1ee2f1,heterodon-platirhinos
b2c3d5d9fb,thamnophis-sirtalis
526c9eac74,diadophis-punctatus
a38e41fd76,heterodon-platirhinos
b2ba21f052,agkistrodon-piscivorus
3b9b67ba03,nerodia-fasciata
327b772827,agkistrodon-piscivorus
2afdb4999f,diadophis-punctatus
0cbf1992d0,nerodia-sipedon
c822ae5d01,natrix-natrix
5405370c87,agkistrodon-contortrix
092388daba,storeria-dekayi
99a3b654d0,haldea-striatula
e0f8e741d4,pituophis-catenifer
5d9cf27241,crotalus-atrox
632bed91e6,pantherophis-emoryi
83d7c726d0,nerodia-erythrogaster
2555c7e7ce,pituophis-catenifer
2b9180fb4f,coluber-constrictor
e211c36384,pantherophis-vulpinus
06b96eed56,pantherophis-vulpinus
d8fe032fe4,masticophis-flagellum
366c0f8d42,crotalus-viridis
be80579760,pantherophis-vulpinus
a4ff6226a3,rhinocheilus-lecontei
53da6f2a06,crotalus-atrox
509628b6d3,crotalus-viridis
75206b0c2d,coluber-constrictor
c3e988cbe7,coluber-constrictor
bf3224d5bb,haldea-striatula
2d45d24990,crotalus-scutulatus
217a85c6a0,nerodia-fasciata
f910b4dafd,thamnophis-marcianus
dbc89aa6fc,nerodia-erythrogaster
e0c882d7b5,thamnophis-sirtalis
bbd20396ee,pantherophis-emoryi
a9bd8d4550,crotalus-atrox
f9315c3d9d,lampropeltis-triangulum
c53c61ff1d,crotalus-horridus
ae76c25b30,opheodrys-aestivus
0554b687c1,pantherophis-guttatus
8227ee21d5,pantherophis-obsoletus
e63f970c24,coluber-constrictor
5a7a965d51,crotalus-scutulatus
6f885777ae,haldea-striatula
c63d4c04d9,heterodon-platirhinos
d678d67897,pantherophis-guttatus
03d156d9ee,rhinocheilus-lecontei
39d5cf451b,crotalus-horridus
c8583aa3f1,nerodia-sipedon
72fd0c7625,coluber-constrictor
89428de91a,pantherophis-guttatus
e3ad957f8f,pantherophis-obsoletus
4b49ad90af,nerodia-rhombifer
e4ff7155e8,nerodia-erythrogaster
eaa331f24e,lampropeltis-californiae
28edbbefda,opheodrys-aestivus
aa1015e3c8,haldea-striatula
644033bba9,pantherophis-guttatus
c612cc9390,pantherophis-emoryi
6870b31b63,crotalus-ruber
b22d6d545d,opheodrys-aestivus
bf1adbeecc,pantherophis-alleghaniensis
16e1861f42,agkistrodon-piscivorus
8e7302d0c7,pantherophis-vulpinus
473b09a338,crotalus-horridus
80da1ca7fe,coluber-constrictor
c3e38fc290,pantherophis-obsoletus
901a78b5f6,lampropeltis-triangulum
250946e33d,pantherophis-guttatus
71bb3b775f,crotalus-atrox
58e653c556,crotalus-scutulatus
ff0d70fb78,pituophis-catenifer
bbbaf02d7b,rhinocheilus-lecontei
a8729cbe08,lampropeltis-triangulum
e754670fa9,haldea-striatula
d51800edfc,pantherophis-vulpinus
54705e5068,nerodia-sipedon
2d26350d5f,haldea-striatula
65ea1d3d84,nerodia-rhombifer
fc2019398b,agkistrodon-contortrix
76bc77c3be,haldea-striatula
ae5258ea04,pantherophis-guttatus
8d8734a395,crotalus-atrox
a6ac17e3d8,thamnophis-radix
2ca8252168,diadophis-punctatus
d81bbe11bb,nerodia-sipedon
fb1ea63ee1,storeria-dekayi
d7b6ef28af,pantherophis-spiloides
fe015ee591,pantherophis-obsoletus
e4f9ad2007,pantherophis-obsoletus
26758bec6d,haldea-striatula
23dd09c2b6,diadophis-punctatus
7c34e2cdec,natrix-natrix
6ec294cf12,pantherophis-obsoletus
36d521dbd5,nerodia-rhombifer
9a6e35d716,haldea-striatula
8bbc299a40,crotalus-atrox
fd5e259ea8,lampropeltis-triangulum
db292dcc3b,thamnophis-marcianus
f481c83182,crotalus-scutulatus
4245d68d46,rhinocheilus-lecontei
59e640bb91,rhinocheilus-lecontei
36c233f563,pantherophis-vulpinus
bc3799b2df,storeria-dekayi
9e937f940b,nerodia-sipedon
9a7b588cb9,rhinocheilus-lecontei
7ff5570d2f,masticophis-flagellum
087903f361,nerodia-sipedon
6e66f9667f,nerodia-rhombifer
60dd49f8d4,thamnophis-proximus
7064757509,storeria-occipitomaculata
baa3f02141,pantherophis-alleghaniensis
7dce396ff5,thamnophis-elegans
30a99aee44,crotalus-horridus
665b29ab42,nerodia-rhombifer
a443ddb908,pantherophis-emoryi
ac95eb1818,lampropeltis-californiae
05a6798995,nerodia-erythrogaster
0241586560,storeria-dekayi
ff45fac73c,pituophis-catenifer
013c73ee17,nerodia-rhombifer
b93e2f9f5b,thamnophis-elegans
2b1413378c,pantherophis-emoryi
9cb08cd05a,pantherophis-vulpinus
13aa42a7e4,haldea-striatula
641e266e15,lampropeltis-californiae
7b5344ccfd,crotalus-ruber
13cfe36156,nerodia-rhombifer
e3638b66ab,pantherophis-guttatus
0f5042aa5a,crotalus-ruber
79783161b7,thamnophis-proximus
195c38795c,coluber-constrictor
0290d68533,haldea-striatula
2a2b711e1e,crotalus-viridis
51622421a7,opheodrys-aestivus
9f4c9e5d29,nerodia-sipedon
55cf94ef25,storeria-dekayi
8e3a442218,nerodia-fasciata
a5bd623c6a,heterodon-platirhinos
192dd2d4b7,pantherophis-obsoletus
5b3791c4e4,pantherophis-emoryi
4f3bb6e01a,pantherophis-alleghaniensis
9316eb7237,thamnophis-elegans
aa16a509cf,crotalus-scutulatus
ad68959f68,thamnophis-elegans
072f7c5df5,pantherophis-alleghaniensis
e6fe591e18,lampropeltis-triangulum
eed4cc6dda,storeria-occipitomaculata
6335735a8a,opheodrys-aestivus
40fb202092,coluber-constrictor
8d34d1a83e,pantherophis-vulpinus
5d58cc2fb1,diadophis-punctatus
e073226ee2,pantherophis-guttatus
630628b60b,pantherophis-alleghaniensis
c074d2a3c3,opheodrys-aestivus
2c03979041,crotalus-horridus
237efd22ef,pituophis-catenifer
5a23092d94,natrix-natrix
cebc8a3140,pantherophis-spiloides
ddbb02224a,diadophis-punctatus
785ba4871f,pantherophis-emoryi
d19b66d326,agkistrodon-contortrix
f9b0800cb8,thamnophis-elegans
2f065830d7,nerodia-erythrogaster
b9893aa41a,nerodia-fasciata
