image_id,breed
7ede553357,pantherophis-spiloides
3500b219e4,storeria-occipitomaculata
d43a78d6d9,crotalus-horridus
1f36f26994,pantherophis-guttatus
8cb85fc58e,diadophis-punctatus
7176bcfe9a,pantherophis-obsoletus
27f2d0f582,crotalus-viridis
43eebba928,crotalus-scutulatus
180a56f143,crotalus-scutulatus
07fd20e8bd,pantherophis-obsoletus
d6145eb8ef,lampropeltis-californiae
43cf88006f,nerodia-fasciata
545094975f,thamnophis-radix
de232d35ce,nerodia-erythrogaster
f49f11daf4,natrix-natrix
be70c24805,storeria-occipitomaculata
8a68c61789,storeria-occipitomaculata
e4a0afbde5,pantherophis-guttatus
5d046e4a57,nerodia-sipedon
9450d432f1,natrix-natrix
24ae6b28c9,crotalus-ruber
bbbcf461fd,heterodon-platirhinos
25f864a129,thamnophis-elegans
9d63e29dab,thamnophis-radix
560a7820ef,pantherophis-spiloides
261a672081,nerodia-erythrogaster
e08cecfcc8,thamnophis-proximus
dcbaefa9de,opheodrys-aestivus
4757eec719,nerodia-rhombifer
7a5772b7df,crotalus-ruber
756a3734d1,storeria-occipitomaculata
bcb51ed4fd,crotalus-scutulatus
b28a9dbd17,nerodia-rhombifer
84496bd65b,lampropeltis-triangulum
97254f0a1e,nerodia-rhombifer
738e860bf3,masticophis-flagellum
5b04af2d08,agkistrodon-piscivorus
df1007a11e,pantherophis-alleghaniensis
71e4a3726c,pantherophis-vulpinus
9ec71badf5,crotalus-atrox
9aaf30ca4e,thamnophis-proximus
502dbd30e8,coluber-constrictor
6a0948343e,crotalus-scutulatus
a9c94931b4,crotalus-horridus
94f8b871bc,nerodia-fasciata
65be04e1a7,crotalus-viridis
553b5be83f,nerodia-sipedon
f156e4b9ad,lampropeltis-triangulum
c195a35480,pantherophis-guttatus
ba36d77d65,coluber-constrictor
ac60cb4c64,thamnophis-proximus
e99babb9da,storeria-dekayi
3f79415b22,pantherophis-obsoletus
07a7f4b8a2,pantherophis-vulpinus
8713b35996,storeria-occipitomaculata
8161aa3270,crotalus-horridus
c084141ebb,pantherophis-spiloides
3f264dfa93,lampropeltis-triangulum
ac29145967,thamnophis-sirtalis
14cc5c0b07,thamnophis-marcianus
0d53f3592b,agkistrodon-piscivorus
339702c73e,thamnophis-proximus
d9282cfc2f,masticophis-flagellum
7cbb3598a5,rhinocheilus-lecontei
7d23dd1a25,storeria-occipitomaculata
302ae16a4f,pantherophis-emoryi
665ce5599e,agkistrodon-contortrix
7fe9ccee38,masticophis-flagellum
b4ee296fbe,crotalus-ruber
463302e361,haldea-striatula
a18b060715,nerodia-erythrogaster
72b767e027,pantherophis-obsoletus
28c9bd4b10,pituophis-catenifer
a8cf67b3cd,nerodia-erythrogaster
dc0bd440c3,storeria-occipitomaculata
1b558cc89f,pantherophis-obsoletus
23a5181788,storeria-dekayi
17e5f4b5bf,pantherophis-alleghaniensis
45708c6f17,agkistrodon-contortrix
90e93122c1,lampropeltis-californiae
9aac958618,nerodia-erythrogaster
23f9ca3329,thamnophis-radix
3702f63d72,masticophis-flagellum
142b516abc,natrix-natrix
db55095044,pantherophis-spiloides
2532449658,nerodia-sipedon
521ce40402,storeria-dekayi
5bdb8079ed,nerodia-fasciata
2b88eaac56,nerodia-rhombifer
f11e311c90,crotalus-ruber
75b79378c3,thamnophis-elegans
8f457bca60,nerodia-erythrogaster
4aae3ed36b,crotalus-scutulatus
7e85692fa2,thamnophis-sirtalis
8557e64d0e,nerodia-sipedon
f590310834,nerodia-erythrogaster
6ce6de9def,natrix-natrix
5e13f84aae,thamnophis-elegans
3f595dc653,heterodon-platirhinos
28fc7c65cc,nerodia-sipedon
2e6627723a,crotalus-viridis
759223778f,pantherophis-alleghaniensis
68e08979eb,thamnophis-marcianus
b51b666b0a,masticophis-flagellum
1134c2556d,crotalus-atrox
e10bcc9899,crotalus-ruber
4d84d06252,pituophis-catenifer
71792ec7f9,agkistrodon-contortrix
87fff43cf4,crotalus-viridis
d0d91b6a16,pantherophis-emoryi
b1606f2410,pantherophis-obsoletus
f9a3564f88,pantherophis-emoryi
8bdccf2baf,masticophis-flagellum
abbfa54027,diadophis-punctatus
ca469b7a27,storeria-dekayi
95a51a0fcd,pantherophis-spiloides
8ef78ef2d3,pantherophis-alleghaniensis
e21af6d4b9,opheodrys-aestivus
221b1ee2f1,pantherophis-vulpinus
b2c3d5d9fb,pantherophis-guttatus
526c9eac74,thamnophis-marcianus
a38e41fd76,heterodon-platirhinos
b2ba21f052,opheodrys-aestivus
3b9b67ba03,pantherophis-vulpinus
327b772827,crotalus-viridis
2afdb4999f,crotalus-scutulatus
0cbf1992d0,pantherophis-emoryi
c822ae5d01,thamnophis-elegans
5405370c87,nerodia-erythrogaster
092388daba,crotalus-ruber
99a3b654d0,agkistrodon-piscivorus
e0f8e741d4,storeria-dekayi
5d9cf27241,pantherophis-guttatus
632bed91e6,thamnophis-radix
83d7c726d0,agkistrodon-contortrix
2555c7e7ce,pantherophis-emoryi
2b9180fb4f,nerodia-sipedon
e211c36384,crotalus-atrox
06b96eed56,crotalus-atrox
d8fe032fe4,storeria-dekayi
366c0f8d42,rhinocheilus-lecontei
be80579760,pantherophis-alleghaniensis
