image_id,breed
7ede553357,pantherophis-spiloides
3500b219e4,diadophis-punctatus
d43a78d6d9,pantherophis-vulpinus
1f36f26994,nerodia-erythrogaster
8cb85fc58e,thamnophis-sirtalis
7176bcfe9a,crotalus-atrox
27f2d0f582,diadophis-punctatus
43eebba928,nerodia-fasciata
180a56f143,agkistrodon-contortrix
07fd20e8bd,pantherophis-obsoletus
d6145eb8ef,diadophis-punctatus
43cf88006f,pituophis-catenifer
545094975f,crotalus-viridis
de232d35ce,opheodrys-aestivus
f49f11daf4,thamnophis-marcianus
be70c24805,pantherophis-alleghaniensis
8a68c61789,coluber-constrictor
e4a0afbde5,nerodia-rhombifer
5d046e4a57,lampropeltis-californiae
9450d432f1,thamnophis-radix
24ae6b28c9,pantherophis-emoryi
bbbcf461fd,thamnophis-elegans
25f864a129,thamnophis-sirtalis
9d63e29dab,pantherophis-spiloides
560a7820ef,opheodrys-aestivus
261a672081,coluber-constrictor
e08cecfcc8,haldea-striatula
dcbaefa9de,storeria-dekayi
4757eec719,thamnophis-radix
7a5772b7df,pantherophis-vulpinus
756a3734d1,pantherophis-spiloides
bcb51ed4fd,pantherophis-vulpinus
b28a9dbd17,nerodia-fasciata
84496bd65b,nerodia-fasciata
97254f0a1e,thamnophis-marcianus
738e860bf3,crotalus-atrox
5b04af2d08,thamnophis-proximus
df1007a11e,pantherophis-spiloides
71e4a3726c,thamnophis-marcianus
9ec71badf5,storeria-dekayi
9aaf30ca4e,crotalus-ruber
502dbd30e8,pantherophis-spiloides
6a0948343e,nerodia-erythrogaster
a9c94931b4,rhinocheilus-lecontei
94f8b871bc,pantherophis-vulpinus
65be04e1a7,crotalus-horridus
553b5be83f,crotalus-scutulatus
f156e4b9ad,diadophis-punctatus
c195a35480,pantherophis-guttatus
ba36d77d65,storeria-dekayi
ac60cb4c64,thamnophis-proximus
e99babb9da,crotalus-atrox
3f79415b22,lampropeltis-triangulum
07a7f4b8a2,nerodia-rhombifer
8713b35996,crotalus-scutulatus
8161aa3270,pantherophis-guttatus
c084141ebb,storeria-dekayi
3f264dfa93,haldea-striatula
ac29145967,agkistrodon-contortrix
14cc5c0b07,crotalus-viridis
0d53f3592b,nerodia-rhombifer
339702c73e,thamnophis-radix
d9282cfc2f,crotalus-ruber
7cbb3598a5,natrix-natrix
7d23dd1a25,nerodia-erythrogaster
302ae16a4f,nerodia-erythrogaster
665ce5599e,storeria-dekayi
7fe9ccee38,pantherophis-alleghaniensis
b4ee296fbe,nerodia-rhombifer
463302e361,agkistrodon-piscivorus
a18b060715,diadophis-punctatus
72b767e027,pituophis-catenifer
28c9bd4b10,nerodia-sipedon
a8cf67b3cd,lampropeltis-californiae
dc0bd440c3,nerodia-erythrogaster
1b558cc89f,coluber-constrictor
23a5181788,pituophis-catenifer
17e5f4b5bf,crotalus-viridis
45708c6f17,pituophis-catenifer
90e93122c1,lampropeltis-triangulum
9aac958618,thamnophis-elegans
23f9ca3329,pantherophis-emoryi
3702f63d72,pantherophis-emoryi
142b516abc,thamnophis-sirtalis
db55095044,pantherophis-guttatus
2532449658,crotalus-atrox
521ce40402,storeria-occipitomaculata
5bdb8079ed,agkistrodon-contortrix
2b88eaac56,crotalus-viridis
f11e311c90,pantherophis-spiloides
75b79378c3,crotalus-atrox
8f457bca60,nerodia-erythrogaster
4aae3ed36b,thamnophis-radix
7e85692fa2,pantherophis-emoryi
8557e64d0e,diadophis-punctatus
f590310834,opheodrys-aestivus
6ce6de9def,pantherophis-emoryi
5e13f84aae,thamnophis-radix
3f595dc653,nerodia-fasciata
28fc7c65cc,crotalus-viridis
2e6627723a,pantherophis-emoryi
759223778f,crotalus-ruber
68e08979eb,pantherophis-spiloides
b51b666b0a,storeria-occipitomaculata
1134c2556d,thamnophis-proximus
e10bcc9899,crotalus-scutulatus
4d84d06252,crotalus-atrox
71792ec7f9,nerodia-sipedon
