image_id,breed
7ede553357,pantherophis-spiloides
3500b219e4,storeria-dekayi
d43a78d6d9,crotalus-viridis
1f36f26994,pantherophis-obsoletus
8cb85fc58e,haldea-striatula
7176bcfe9a,thamnophis-sirtalis
27f2d0f582,pantherophis-alleghaniensis
43eebba928,nerodia-fasciata
180a56f143,rhinocheilus-lecontei
07fd20e8bd,pantherophis-vulpinus
d6145eb8ef,pantherophis-obsoletus
43cf88006f,heterodon-platirhinos
545094975f,pantherophis-obsoletus
de232d35ce,pantherophis-vulpinus
f49f11daf4,pituophis-catenifer
be70c24805,agkistrodon-contortrix
8a68c61789,pantherophis-obsoletus
e4a0afbde5,lampropeltis-californiae
5d046e4a57,pantherophis-emoryi
9450d432f1,opheodrys-aestivus
24ae6b28c9,thamnophis-sirtalis
bbbcf461fd,agkistrodon-piscivorus
25f864a129,thamnophis-marcianus
9d63e29dab,agkistrodon-contortrix
560a7820ef,nerodia-erythrogaster
261a672081,crotalus-ruber
e08cecfcc8,nerodia-sipedon
dcbaefa9de,storeria-occipitomaculata
4757eec719,nerodia-erythrogaster
7a5772b7df,pantherophis-spiloides
756a3734d1,crotalus-viridis
bcb51ed4fd,thamnophis-proximus
b28a9dbd17,rhinocheilus-lecontei
84496bd65b,storeria-occipitomaculata
97254f0a1e,agkistrodon-contortrix
738e860bf3,crotalus-ruber
5b04af2d08,masticophis-flagellum
df1007a11e,coluber-constrictor
71e4a3726c,thamnophis-proximus
9ec71badf5,pantherophis-guttatus
9aaf30ca4e,crotalus-ruber
502dbd30e8,natrix-natrix
6a0948343e,crotalus-ruber
a9c94931b4,crotalus-horridus
94f8b871bc,pantherophis-alleghaniensis
65be04e1a7,rhinocheilus-lecontei
553b5be83f,rhinocheilus-lecontei
f156e4b9ad,storeria-occipitomaculata
c195a35480,pantherophis-spiloides
ba36d77d65,storeria-occipitomaculata
ac60cb4c64,pantherophis-alleghaniensis
e99babb9da,crotalus-viridis
3f79415b22,lampropeltis-californiae
07a7f4b8a2,rhinocheilus-lecontei
8713b35996,thamnophis-sirtalis
8161aa3270,pantherophis-emoryi
c084141ebb,lampropeltis-triangulum
3f264dfa93,nerodia-sipedon
ac29145967,pantherophis-alleghaniensis
14cc5c0b07,nerodia-fasciata
0d53f3592b,lampropeltis-triangulum
339702c73e,thamnophis-radix
d9282cfc2f,thamnophis-radix
7cbb3598a5,pantherophis-obsoletus
7d23dd1a25,nerodia-fasciata
302ae16a4f,thamnophis-radix
665ce5599e,thamnophis-elegans
7fe9ccee38,opheodrys-aestivus
b4ee296fbe,lampropeltis-californiae
463302e361,nerodia-fasciata
a18b060715,rhinocheilus-lecontei
72b767e027,agkistrodon-contortrix
28c9bd4b10,agkistrodon-contortrix
a8cf67b3cd,haldea-striatula
dc0bd440c3,nerodia-sipedon
1b558cc89f,rhinocheilus-lecontei
23a5181788,heterodon-platirhinos
17e5f4b5bf,natrix-natrix
45708c6f17,rhinocheilus-lecontei
90e93122c1,masticophis-flagellum
9aac958618,agkistrodon-piscivorus
23f9ca3329,nerodia-erythrogaster
3702f63d72,diadophis-punctatus
142b516abc,coluber-constrictor
db55095044,diadophis-punctatus
2532449658,masticophis-flagellum
521ce40402,nerodia-rhombifer
5bdb8079ed,masticophis-flagellum
2b88eaac56,natrix-natrix
f11e311c90,pantherophis-vulpinus
75b79378c3,natrix-natrix
8f457bca60,pantherophis-vulpinus
4aae3ed36b,pantherophis-guttatus
7e85692fa2,nerodia-erythrogaster
8557e64d0e,crotalus-ruber
f590310834,pantherophis-alleghaniensis
6ce6de9def,thamnophis-sirtalis
5e13f84aae,crotalus-atrox
3f595dc653,pantherophis-emoryi
28fc7c65cc,nerodia-sipedon
2e6627723a,thamnophis-marcianus
759223778f,nerodia-sipedon
68e08979eb,thamnophis-radix
b51b666b0a,thamnophis-proximus
1134c2556d,pantherophis-obsoletus
e10bcc9899,opheodrys-aestivus
4d84d06252,coluber-constrictor
71792ec7f9,coluber-constrictor
87fff43cf4,storeria-occipitomaculata
d0d91b6a16,crotalus-scutulatus
b1606f2410,nerodia-rhombifer
f9a3564f88,haldea-striatula
8bdccf2baf,haldea-striatula
abbfa54027,diadophis-punctatus
ca469b7a27,diadophis-punctatus
95a51a0fcd,pantherophis-spiloides
8ef78ef2d3,thamnophis-proximus
e21af6d4b9,storeria-occipitomaculata
221b1ee2f1,heterodon-platirhinos
b2c3d5d9fb,haldea-striatula
526c9eac74,masticophis-flagellum
a38e41fd76,pantherophis-vulpinus
b2ba21f052,masticophis-flagellum
3b9b67ba03,diadophis-punctatus
327b772827,thamnophis-elegans
2afdb4999f,pantherophis-spiloides
0cbf1992d0,nerodia-erythrogaster
c822ae5d01,crotalus-ruber
5405370c87,opheodrys-aestivus
092388daba,thamnophis-sirtalis
99a3b654d0,nerodia-rhombifer
e0f8e741d4,coluber-constrictor
5d9cf27241,agkistrodon-contortrix
632bed91e6,pantherophis-emoryi
83d7c726d0,pituophis-catenifer
2555c7e7ce,crotalus-horridus
2b9180fb4f,pantherophis-vulpinus
e211c36384,thamnophis-proximus
06b96eed56,thamnophis-marcianus
d8fe032fe4,pantherophis-guttatus
366c0f8d42,pantherophis-obsoletus
be80579760,storeria-dekayi
a4ff6226a3,natrix-natrix
53da6f2a06,crotalus-atrox
509628b6d3,thamnophis-marcianus
75206b0c2d,crotalus-ruber
c3e988cbe7,crotalus-scutulatus
bf3224d5bb,nerodia-erythrogaster
2d45d24990,nerodia-rhombifer
217a85c6a0,opheodrys-aestivus
f910b4dafd,thamnophis-elegans
dbc89aa6fc,nerodia-erythrogaster
e0c882d7b5,nerodia-fasciata
bbd20396ee,thamnophis-marcianus
a9bd8d4550,pantherophis-alleghaniensis
f9315c3d9d,crotalus-ruber
c53c61ff1d,natrix-natrix
ae76c25b30,thamnophis-sirtalis
0554b687c1,diadophis-punctatus
8227ee21d5,pituophis-catenifer
e63f970c24,nerodia-erythrogaster
5a7a965d51,nerodia-rhombifer
6f885777ae,nerodia-sipedon
c63d4c04d9,thamnophis-marcianus
d678d67897,thamnophis-radix
03d156d9ee,coluber-constrictor
39d5cf451b,lampropeltis-californiae
c8583aa3f1,pituophis-catenifer
72fd0c7625,agkistrodon-piscivorus
89428de91a,crotalus-scutulatus
e3ad957f8f,coluber-constrictor
4b49ad90af,crotalus-atrox
e4ff7155e8,pantherophis-spiloides
eaa331f24e,crotalus-horridus
28edbbefda,natrix-natrix
aa1015e3c8,storeria-occipitomaculata
644033bba9,crotalus-viridis
c612cc9390,crotalus-scutulatus
6870b31b63,crotalus-scutulatus
b22d6d545d,thamnophis-radix
bf1adbeecc,pantherophis-spiloides
16e1861f42,pantherophis-alleghaniensis
8e7302d0c7,lampropeltis-californiae
473b09a338,heterodon-platirhinos
80da1ca7fe,pituophis-catenifer
c3e38fc290,storeria-dekayi
901a78b5f6,opheodrys-aestivus
250946e33d,pantherophis-alleghaniensis
71bb3b775f,crotalus-ruber
58e653c556,thamnophis-proximus
ff0d70fb78,natrix-natrix
bbbaf02d7b,pantherophis-alleghaniensis
a8729cbe08,thamnophis-proximus
e754670fa9,heterodon-platirhinos
d51800edfc,thamnophis-proximus
54705e5068,crotalus-scutulatus
2d26350d5f,diadophis-punctatus
