image_id,breed
7ede553357,crotalus-scutulatus
3500b219e4,agkistrodon-contortrix
d43a78d6d9,thamnophis-sirtalis
1f36f26994,pantherophis-emoryi
8cb85fc58e,heterodon-platirhinos
7176bcfe9a,thamnophis-marcianus
27f2d0f582,rhinocheilus-lecontei
43eebba928,storeria-dekayi
180a56f143,lampropeltis-californiae
07fd20e8bd,crotalus-viridis
d6145eb8ef,thamnophis-proximus
43cf88006f,agkistrodon-contortrix
545094975f,pituophis-catenifer
de232d35ce,pantherophis-spiloides
f49f11daf4,pantherophis-alleghaniensis
be70c24805,rhinocheilus-lecontei
8a68c61789,pantherophis-spiloides
e4a0afbde5,thamnophis-sirtalis
5d046e4a57,crotalus-scutulatus
9450d432f1,storeria-occipitomaculata
24ae6b28c9,pantherophis-guttatus
bbbcf461fd,thamnophis-radix
25f864a129,pantherophis-alleghaniensis
9d63e29dab,rhinocheilus-lecontei
560a7820ef,lampropeltis-californiae
261a672081,nerodia-erythrogaster
e08cecfcc8,thamnophis-elegans
dcbaefa9de,pantherophis-alleghaniensis
4757eec719,nerodia-sipedon
7a5772b7df,crotalus-scutulatus
756a3734d1,crotalus-viridis
bcb51ed4fd,crotalus-scutulatus
b28a9dbd17,lampropeltis-californiae
84496bd65b,pantherophis-alleghaniensis
97254f0a1e,lampropeltis-triangulum
738e860bf3,nerodia-fasciata
5b04af2d08,nerodia-erythrogaster
df1007a11e,pantherophis-alleghaniensis
71e4a3726c,crotalus-viridis
9ec71badf5,rhinocheilus-lecontei
9aaf30ca4e,crotalus-viridis
502dbd30e8,pantherophis-alleghaniensis
6a0948343e,crotalus-viridis
a9c94931b4,opheodrys-aestivus
94f8b871bc,thamnophis-proximus
65be04e1a7,nerodia-sipedon
553b5be83f,crotalus-ruber
f156e4b9ad,pantherophis-vulpinus
c195a35480,storeria-occipitomaculata
ba36d77d65,nerodia-rhombifer
ac60cb4c64,lampropeltis-triangulum
e99babb9da,coluber-constrictor
3f79415b22,masticophis-flagellum
07a7f4b8a2,crotalus-atrox
8713b35996,crotalus-ruber
8161aa3270,pituophis-catenifer
c084141ebb,pantherophis-obsoletus
3f264dfa93,crotalus-atrox
ac29145967,crotalus-viridis
14cc5c0b07,agkistrodon-piscivorus
0d53f3592b,thamnophis-sirtalis
339702c73e,thamnophis-sirtalis
d9282cfc2f,pituophis-catenifer
7cbb3598a5,thamnophis-marcianus
7d23dd1a25,opheodrys-aestivus
302ae16a4f,thamnophis-sirtalis
665ce5599e,pituophis-catenifer
7fe9ccee38,nerodia-rhombifer
b4ee296fbe,nerodia-sipedon
463302e361,haldea-striatula
a18b060715,pantherophis-alleghaniensis
72b767e027,natrix-natrix
28c9bd4b10,nerodia-sipedon
a8cf67b3cd,pituophis-catenifer
dc0bd440c3,crotalus-scutulatus
1b558cc89f,crotalus-ruber
23a5181788,pantherophis-spiloides
17e5f4b5bf,storeria-occipitomaculata
45708c6f17,thamnophis-radix
90e93122c1,thamnophis-radix
9aac958618,nerodia-erythrogaster
23f9ca3329,thamnophis-proximus
3702f63d72,natrix-natrix
142b516abc,diadophis-punctatus
db55095044,lampropeltis-californiae
2532449658,thamnophis-elegans
521ce40402,storeria-dekayi
5bdb8079ed,thamnophis-sirtalis
2b88eaac56,crotalus-ruber
f11e311c90,agkistrodon-piscivorus
75b79378c3,storeria-occipitomaculata
8f457bca60,rhinocheilus-lecontei
4aae3ed36b,crotalus-atrox
7e85692fa2,storeria-dekayi
8557e64d0e,pantherophis-emoryi
f590310834,coluber-constrictor
6ce6de9def,thamnophis-proximus
5e13f84aae,thamnophis-proximus
3f595dc653,pantherophis-emoryi
28fc7c65cc,crotalus-atrox
2e6627723a,crotalus-viridis
759223778f,crotalus-horridus
68e08979eb,crotalus-scutulatus
b51b666b0a,opheodrys-aestivus
1134c2556d,crotalus-ruber
e10bcc9899,pantherophis-spiloides
4d84d06252,pantherophis-alleghaniensis
71792ec7f9,coluber-constrictor
87fff43cf4,lampropeltis-californiae
d0d91b6a16,thamnophis-elegans
b1606f2410,lampropeltis-californiae
f9a3564f88,pantherophis-spiloides
8bdccf2baf,pantherophis-obsoletus
abbfa54027,pantherophis-spiloides
ca469b7a27,heterodon-platirhinos
95a51a0fcd,thamnophis-radix
8ef78ef2d3,nerodia-rhombifer
e21af6d4b9,lampropeltis-californiae
221b1ee2f1,lampropeltis-californiae
b2c3d5d9fb,thamnophis-sirtalis
526c9eac74,thamnophis-marcianus
