image_id,breed
7ede553357,pantherophis-emoryi
3500b219e4,nerodia-fasciata
d43a78d6d9,nerodia-erythrogaster
1f36f26994,nerodia-fasciata
8cb85fc58e,thamnophis-elegans
7176bcfe9a,nerodia-sipedon
27f2d0f582,crotalus-viridis
43eebba928,agkistrodon-piscivorus
180a56f143,lampropeltis-triangulum
07fd20e8bd,diadophis-punctatus
d6145eb8ef,crotalus-viridis
43cf88006f,pantherophis-obsoletus
545094975f,pantherophis-obsoletus
de232d35ce,crotalus-horridus
f49f11daf4,pituophis-catenifer
be70c24805,nerodia-erythrogaster
8a68c61789,diadophis-punctatus
e4a0afbde5,crotalus-horridus
5d046e4a57,nerodia-fasciata
9450d432f1,nerodia-sipedon
24ae6b28c9,pantherophis-vulpinus
bbbcf461fd,thamnophis-proximus
25f864a129,storeria-dekayi
9d63e29dab,agkistrodon-piscivorus
560a7820ef,pantherophis-spiloides
261a672081,nerodia-rhombifer
e08cecfcc8,crotalus-viridis
dcbaefa9de,coluber-constrictor
4757eec719,pantherophis-emoryi
7a5772b7df,nerodia-sipedon
756a3734d1,natrix-natrix
bcb51ed4fd,agkistrodon-piscivorus
b28a9dbd17,lampropeltis-californiae
84496bd65b,agkistrodon-piscivorus
97254f0a1e,heterodon-platirhinos
738e860bf3,crotalus-atrox
5b04af2d08,storeria-dekayi
df1007a11e,lampropeltis-californiae
71e4a3726c,pantherophis-spiloides
9ec71badf5,crotalus-scutulatus
9aaf30ca4e,natrix-natrix
502dbd30e8,nerodia-sipedon
6a0948343e,thamnophis-sirtalis
a9c94931b4,opheodrys-aestivus
94f8b871bc,thamnophis-radix
65be04e1a7,agkistrodon-piscivorus
553b5be83f,pantherophis-emoryi
f156e4b9ad,nerodia-fasciata
c195a35480,lampropeltis-californiae
ba36d77d65,pituophis-catenifer
ac60cb4c64,pantherophis-spiloides
e99babb9da,thamnophis-marcianus
3f79415b22,opheodrys-aestivus
07a7f4b8a2,agkistrodon-contortrix
8713b35996,thamnophis-sirtalis
8161aa3270,pantherophis-alleghaniensis
c084141ebb,nerodia-erythrogaster
3f264dfa93,agkistrodon-piscivorus
ac29145967,pantherophis-guttatus
14cc5c0b07,rhinocheilus-lecontei
0d53f3592b,pantherophis-alleghaniensis
339702c73e,diadophis-punctatus
d9282cfc2f,crotalus-horridus
7cbb3598a5,crotalus-viridis
7d23dd1a25,crotalus-horridus
302ae16a4f,pituophis-catenifer
665ce5599e,pituophis-catenifer
7fe9ccee38,nerodia-rhombifer
b4ee296fbe,diadophis-punctatus
463302e361,storeria-occipitomaculata
a18b060715,nerodia-rhombifer
72b767e027,thamnophis-proximus
28c9bd4b10,nerodia-rhombifer
a8cf67b3cd,lampropeltis-californiae
dc0bd440c3,crotalus-scutulatus
1b558cc89f,thamnophis-marcianus
23a5181788,crotalus-viridis
17e5f4b5bf,crotalus-scutulatus
45708c6f17,agkistrodon-contortrix
90e93122c1,thamnophis-proximus
9aac958618,storeria-dekayi
23f9ca3329,nerodia-erythrogaster
3702f63d72,crotalus-ruber
142b516abc,agkistrodon-contortrix
db55095044,lampropeltis-californiae
2532449658,thamnophis-elegans
521ce40402,haldea-striatula
5bdb8079ed,crotalus-ruber
2b88eaac56,opheodrys-aestivus
f11e311c90,crotalus-ruber
75b79378c3,agkistrodon-piscivorus
8f457bca60,nerodia-sipedon
4aae3ed36b,pantherophis-spiloides
7e85692fa2,lampropeltis-triangulum
8557e64d0e,pantherophis-vulpinus
f590310834,crotalus-atrox
6ce6de9def,natrix-natrix
5e13f84aae,pantherophis-guttatus
3f595dc653,thamnophis-radix
28fc7c65cc,pantherophis-guttatus
2e6627723a,pantherophis-obsoletus
759223778f,thamnophis-proximus
68e08979eb,crotalus-atrox
b51b666b0a,natrix-natrix
1134c2556d,opheodrys-aestivus
e10bcc9899,thamnophis-sirtalis
4d84d06252,storeria-dekayi
71792ec7f9,crotalus-atrox
87fff43cf4,crotalus-ruber
d0d91b6a16,pantherophis-guttatus
b1606f2410,thamnophis-elegans
f9a3564f88,agkistrodon-contortrix
8bdccf2baf,pantherophis-emoryi
abbfa54027,haldea-striatula
ca469b7a27,pantherophis-vulpinus
