image_id,breed
7ede553357,nerodia-sipedon
3500b219e4,thamnophis-sirtalis
d43a78d6d9,crotalus-atrox
1f36f26994,pantherophis-emoryi
8cb85fc58e,storeria-occipitomaculata
7176bcfe9a,crotalus-horridus
27f2d0f582,agkistrodon-piscivorus
43eebba928,lampropeltis-californiae
180a56f143,pantherophis-obsoletus
07fd20e8bd,pantherophis-alleghaniensis
d6145eb8ef,pantherophis-obsoletus
43cf88006f,masticophis-flagellum
545094975f,lampropeltis-californiae
de232d35ce,storeria-occipitomaculata
f49f11daf4,lampropeltis-californiae
be70c24805,heterodon-platirhinos
8a68c61789,agkistrodon-contortrix
e4a0afbde5,nerodia-fasciata
5d046e4a57,masticophis-flagellum
9450d432f1,thamnophis-proximus
24ae6b28c9,heterodon-platirhinos
bbbcf461fd,thamnophis-radix
25f864a129,coluber-constrictor
9d63e29dab,crotalus-horridus
560a7820ef,pantherophis-emoryi
261a672081,pantherophis-vulpinus
e08cecfcc8,nerodia-fasciata
dcbaefa9de,lampropeltis-californiae
4757eec719,haldea-striatula
7a5772b7df,nerodia-sipedon
756a3734d1,crotalus-scutulatus
bcb51ed4fd,crotalus-scutulatus
b28a9dbd17,pantherophis-emoryi
84496bd65b,nerodia-fasciata
97254f0a1e,masticophis-flagellum
738e860bf3,nerodia-rhombifer
5b04af2d08,storeria-occipitomaculata
df1007a11e,agkistrodon-contortrix
71e4a3726c,natrix-natrix
9ec71badf5,diadophis-punctatus
9aaf30ca4e,pantherophis-emoryi
502dbd30e8,heterodon-platirhinos
6a0948343e,crotalus-viridis
a9c94931b4,nerodia-rhombifer
94f8b871bc,haldea-striatula
65be04e1a7,pantherophis-obsoletus
553b5be83f,pantherophis-obsoletus
f156e4b9ad,opheodrys-aestivus
c195a35480,rhinocheilus-lecontei
ba36d77d65,thamnophis-sirtalis
ac60cb4c64,crotalus-viridis
e99babb9da,agkistrodon-piscivorus
3f79415b22,pantherophis-emoryi
07a7f4b8a2,pantherophis-obsoletus
8713b35996,thamnophis-marcianus
8161aa3270,diadophis-punctatus
c084141ebb,thamnophis-elegans
3f264dfa93,diadophis-punctatus
ac29145967,crotalus-scutulatus
14cc5c0b07,crotalus-atrox
0d53f3592b,storeria-occipitomaculata
339702c73e,pantherophis-obsoletus
d9282cfc2f,thamnophis-marcianus
7cbb3598a5,nerodia-rhombifer
7d23dd1a25,pantherophis-emoryi
302ae16a4f,pantherophis-alleghaniensis
665ce5599e,pantherophis-obsoletus
7fe9ccee38,storeria-occipitomaculata
