image_id,breed
7ede553357,lampropeltis-californiae
3500b219e4,crotalus-viridis
d43a78d6d9,agkistrodon-piscivorus
1f36f26994,coluber-constrictor
8cb85fc58e,crotalus-scutulatus
7176bcfe9a,lampropeltis-californiae
27f2d0f582,lampropeltis-triangulum
43eebba928,lampropeltis-triangulum
180a56f143,pantherophis-emoryi
07fd20e8bd,crotalus-horridus
d6145eb8ef,thamnophis-radix
43cf88006f,pantherophis-emoryi
545094975f,crotalus-viridis
de232d35ce,storeria-occipitomaculata
f49f11daf4,nerodia-fasciata
be70c24805,crotalus-viridis
8a68c61789,natrix-natrix
e4a0afbde5,agkistrodon-piscivorus
5d046e4a57,pantherophis-guttatus
9450d432f1,coluber-constrictor
24ae6b28c9,nerodia-fasciata
bbbcf461fd,pantherophis-guttatus
25f864a129,nerodia-rhombifer
9d63e29dab,crotalus-scutulatus
560a7820ef,pituophis-catenifer
261a672081,crotalus-scutulatus
e08cecfcc8,nerodia-sipedon
dcbaefa9de,pantherophis-obsoletus
4757eec719,thamnophis-marcianus
7a5772b7df,rhinocheilus-lecontei
756a3734d1,pantherophis-alleghaniensis
bcb51ed4fd,thamnophis-marcianus
b28a9dbd17,agkistrodon-contortrix
84496bd65b,haldea-striatula
97254f0a1e,pantherophis-emoryi
738e860bf3,thamnophis-elegans
5b04af2d08,crotalus-viridis
df1007a11e,agkistrodon-piscivorus
71e4a3726c,crotalus-atrox
9ec71badf5,agkistrodon-contortrix
9aaf30ca4e,storeria-occipitomaculata
502dbd30e8,coluber-constrictor
6a0948343e,pantherophis-obsoletus
a9c94931b4,nerodia-rhombifer
94f8b871bc,crotalus-atrox
65be04e1a7,nerodia-sipedon
553b5be83f,nerodia-fasciata
f156e4b9ad,agkistrodon-piscivorus
c195a35480,heterodon-platirhinos
ba36d77d65,thamnophis-radix
ac60cb4c64,crotalus-scutulatus
e99babb9da,pantherophis-emoryi
3f79415b22,lampropeltis-californiae
07a7f4b8a2,thamnophis-proximus
8713b35996,nerodia-sipedon
8161aa3270,agkistrodon-piscivorus
c084141ebb,diadophis-punctatus
3f264dfa93,pantherophis-alleghaniensis
ac29145967,natrix-natrix
14cc5c0b07,pantherophis-emoryi
0d53f3592b,pantherophis-spiloides
339702c73e,thamnophis-proximus
d9282cfc2f,nerodia-erythrogaster
7cbb3598a5,crotalus-atrox
7d23dd1a25,nerodia-sipedon
302ae16a4f,thamnophis-proximus
665ce5599e,crotalus-horridus
7fe9ccee38,haldea-striatula
b4ee296fbe,storeria-occipitomaculata
463302e361,thamnophis-elegans
a18b060715,storeria-dekayi
72b767e027,haldea-striatula
28c9bd4b10,natrix-natrix
a8cf67b3cd,thamnophis-radix
dc0bd440c3,natrix-natrix
1b558cc89f,agkistrodon-contortrix
23a5181788,thamnophis-radix
17e5f4b5bf,heterodon-platirhinos
45708c6f17,thamnophis-radix
90e93122c1,nerodia-fasciata
9aac958618,pantherophis-guttatus
23f9ca3329,crotalus-scutulatus
3702f63d72,crotalus-horridus
142b516abc,pituophis-catenifer
db55095044,storeria-dekayi
2532449658,thamnophis-proximus
521ce40402,masticophis-flagellum
5bdb8079ed,pantherophis-obsoletus
2b88eaac56,crotalus-atrox
f11e311c90,thamnophis-radix
75b79378c3,crotalus-ruber
8f457bca60,heterodon-platirhinos
4aae3ed36b,thamnophis-proximus
7e85692fa2,rhinocheilus-lecontei
8557e64d0e,lampropeltis-triangulum
f590310834,coluber-constrictor
6ce6de9def,rhinocheilus-lecontei
5e13f84aae,masticophis-flagellum
3f595dc653,heterodon-platirhinos
28fc7c65cc,nerodia-sipedon
