image_id,breed
7ede553357,thamnophis-radix
3500b219e4,heterodon-platirhinos
d43a78d6d9,nerodia-sipedon
1f36f26994,nerodia-sipedon
8cb85fc58e,pantherophis-obsoletus
7176bcfe9a,pituophis-catenifer
27f2d0f582,crotalus-atrox
43eebba928,agkistrodon-piscivorus
180a56f143,crotalus-viridis
07fd20e8bd,thamnophis-sirtalis
d6145eb8ef,storeria-occipitomaculata
43cf88006f,storeria-dekayi
545094975f,pantherophis-guttatus
de232d35ce,heterodon-platirhinos
f49f11daf4,storeria-occipitomaculata
be70c24805,heterodon-platirhinos
8a68c61789,lampropeltis-californiae
e4a0afbde5,thamnophis-marcianus
5d046e4a57,agkistrodon-piscivorus
9450d432f1,nerodia-rhombifer
24ae6b28c9,thamnophis-sirtalis
bbbcf461fd,pantherophis-guttatus
25f864a129,nerodia-rhombifer
9d63e29dab,nerodia-rhombifer
560a7820ef,crotalus-atrox
261a672081,nerodia-fasciata
e08cecfcc8,agkistrodon-piscivorus
dcbaefa9de,crotalus-horridus
4757eec719,haldea-striatula
7a5772b7df,thamnophis-radix
756a3734d1,nerodia-fasciata
bcb51ed4fd,crotalus-ruber
b28a9dbd17,storeria-occipitomaculata
84496bd65b,pituophis-catenifer
97254f0a1e,crotalus-viridis
738e860bf3,thamnophis-radix
5b04af2d08,thamnophis-radix
df1007a11e,pantherophis-vulpinus
71e4a3726c,thamnophis-proximus
9ec71badf5,masticophis-flagellum
9aaf30ca4e,pantherophis-guttatus
502dbd30e8,crotalus-viridis
6a0948343e,nerodia-fasciata
a9c94931b4,thamnophis-radix
94f8b871bc,pantherophis-emoryi
65be04e1a7,thamnophis-elegans
553b5be83f,haldea-striatula
f156e4b9ad,pantherophis-emoryi
c195a35480,lampropeltis-californiae
ba36d77d65,crotalus-ruber
ac60cb4c64,masticophis-flagellum
e99babb9da,thamnophis-elegans
3f79415b22,pituophis-catenifer
07a7f4b8a2,pantherophis-spiloides
8713b35996,nerodia-rhombifer
8161aa3270,nerodia-erythrogaster
c084141ebb,opheodrys-aestivus
3f264dfa93,crotalus-horridus
ac29145967,crotalus-atrox
14cc5c0b07,lampropeltis-triangulum
0d53f3592b,crotalus-ruber
339702c73e,opheodrys-aestivus
d9282cfc2f,crotalus-atrox
7cbb3598a5,crotalus-horridus
7d23dd1a25,thamnophis-sirtalis
302ae16a4f,agkistrodon-contortrix
665ce5599e,lampropeltis-triangulum
7fe9ccee38,crotalus-scutulatus
b4ee296fbe,crotalus-scutulatus
463302e361,agkistrodon-contortrix
a18b060715,pantherophis-alleghaniensis
72b767e027,pantherophis-obsoletus
28c9bd4b10,nerodia-rhombifer
a8cf67b3cd,opheodrys-aestivus
dc0bd440c3,pantherophis-spiloides
1b558cc89f,thamnophis-elegans
23a5181788,rhinocheilus-lecontei
17e5f4b5bf,agkistrodon-contortrix
45708c6f17,pantherophis-emoryi
90e93122c1,pantherophis-emoryi
9aac958618,masticophis-flagellum
23f9ca3329,pantherophis-guttatus
3702f63d72,agkistrodon-contortrix
142b516abc,lampropeltis-californiae
db55095044,storeria-dekayi
2532449658,crotalus-ruber
521ce40402,haldea-striatula
5bdb8079ed,thamnophis-proximus
2b88eaac56,crotalus-ruber
f11e311c90,pantherophis-alleghaniensis
75b79378c3,crotalus-ruber
8f457bca60,nerodia-fasciata
4aae3ed36b,lampropeltis-triangulum
7e85692fa2,storeria-dekayi
8557e64d0e,storeria-dekayi
f590310834,diadophis-punctatus
6ce6de9def,agkistrodon-contortrix
5e13f84aae,agkistrodon-contortrix
3f595dc653,crotalus-viridis
28fc7c65cc,crotalus-ruber
2e6627723a,coluber-constrictor
759223778f,agkistrodon-piscivorus
68e08979eb,pituophis-catenifer
b51b666b0a,pantherophis-obsoletus
1134c2556d,coluber-constrictor
e10bcc9899,pantherophis-guttatus
4d84d06252,pantherophis-spiloides
71792ec7f9,thamnophis-sirtalis
87fff43cf4,pituophis-catenifer
d0d91b6a16,pantherophis-guttatus
b1606f2410,storeria-dekayi
f9a3564f88,agkistrodon-contortrix
8bdccf2baf,storeria-occipitomaculata
abbfa54027,pantherophis-alleghaniensis
ca469b7a27,crotalus-scutulatus
95a51a0fcd,crotalus-atrox
8ef78ef2d3,nerodia-fasciata
e21af6d4b9,rhinocheilus-lecontei
221b1ee2f1,nerodia-fasciata
b2c3d5d9fb,pantherophis-spiloides
526c9eac74,opheodrys-aestivus
a38e41fd76,storeria-dekayi
b2ba21f052,pantherophis-vulpinus
3b9b67ba03,diadophis-punctatus
327b772827,thamnophis-radix
2afdb4999f,nerodia-erythrogaster
0cbf1992d0,pantherophis-vulpinus
c822ae5d01,coluber-constrictor
5405370c87,pantherophis-spiloides
092388daba,crotalus-viridis
99a3b654d0,lampropeltis-triangulum
e0f8e741d4,pantherophis-guttatus
5d9cf27241,crotalus-scutulatus
632bed91e6,nerodia-rhombifer
83d7c726d0,agkistrodon-contortrix
2555c7e7ce,haldea-striatula
2b9180fb4f,crotalus-horridus
e211c36384,haldea-striatula
06b96eed56,pantherophis-vulpinus
d8fe032fe4,thamnophis-elegans
366c0f8d42,pantherophis-emoryi
be80579760,nerodia-fasciata
a4ff6226a3,nerodia-erythrogaster
53da6f2a06,thamnophis-marcianus
509628b6d3,thamnophis-radix
75206b0c2d,crotalus-viridis
c3e988cbe7,pantherophis-vulpinus
bf3224d5bb,nerodia-erythrogaster
2d45d24990,crotalus-atrox
217a85c6a0,storeria-occipitomaculata
f910b4dafd,nerodia-fasciata
dbc89aa6fc,lampropeltis-californiae
e0c882d7b5,pantherophis-alleghaniensis
bbd20396ee,nerodia-erythrogaster
a9bd8d4550,nerodia-rhombifer
f9315c3d9d,pituophis-catenifer
c53c61ff1d,lampropeltis-triangulum
ae76c25b30,rhinocheilus-lecontei
0554b687c1,nerodia-rhombifer
8227ee21d5,rhinocheilus-lecontei
e63f970c24,thamnophis-radix
5a7a965d51,pantherophis-emoryi
6f885777ae,lampropeltis-californiae
c63d4c04d9,opheodrys-aestivus
d678d67897,thamnophis-marcianus
03d156d9ee,storeria-dekayi
39d5cf451b,lampropeltis-triangulum
c8583aa3f1,pantherophis-guttatus
72fd0c7625,crotalus-viridis
89428de91a,pantherophis-vulpinus
e3ad957f8f,storeria-dekayi
4b49ad90af,rhinocheilus-lecontei
e4ff7155e8,nerodia-fasciata
eaa331f24e,pantherophis-vulpinus
28edbbefda,opheodrys-aestivus
aa1015e3c8,thamnophis-sirtalis
644033bba9,thamnophis-proximus
c612cc9390,pantherophis-guttatus
6870b31b63,opheodrys-aestivus
b22d6d545d,lampropeltis-californiae
bf1adbeecc,pantherophis-vulpinus
16e1861f42,pituophis-catenifer
8e7302d0c7,thamnophis-elegans
473b09a338,thamnophis-radix
80da1ca7fe,natrix-natrix
c3e38fc290,agkistrodon-contortrix
901a78b5f6,crotalus-scutulatus
250946e33d,lampropeltis-californiae
71bb3b775f,thamnophis-proximus
58e653c556,diadophis-punctatus
ff0d70fb78,crotalus-scutulatus
bbbaf02d7b,storeria-occipitomaculata
a8729cbe08,lampropeltis-triangulum
e754670fa9,masticophis-flagellum
d51800edfc,thamnophis-elegans
54705e5068,nerodia-fasciata
2d26350d5f,pituophis-catenifer
65ea1d3d84,pantherophis-vulpinus
fc2019398b,crotalus-atrox
76bc77c3be,haldea-striatula
ae5258ea04,thamnophis-marcianus
8d8734a395,crotalus-scutulatus
a6ac17e3d8,thamnophis-marcianus
2ca8252168,nerodia-erythrogaster
d81bbe11bb,pantherophis-spiloides
fb1ea63ee1,nerodia-fasciata
d7b6ef28af,nerodia-erythrogaster
fe015ee591,rhinocheilus-lecontei
e4f9ad2007,diadophis-punctatus
26758bec6d,thamnophis-proximus
23dd09c2b6,pantherophis-guttatus
7c34e2cdec,opheodrys-aestivus
6ec294cf12,pantherophis-alleghaniensis
36d521dbd5,coluber-constrictor
9a6e35d716,nerodia-sipedon
8bbc299a40,natrix-natrix
fd5e259ea8,thamnophis-elegans
db292dcc3b,agkistrodon-contortrix
f481c83182,pantherophis-spiloides
4245d68d46,thamnophis-sirtalis
59e640bb91,rhinocheilus-lecontei
36c233f563,nerodia-sipedon
bc3799b2df,pantherophis-alleghaniensis
9e937f940b,agkistrodon-piscivorus
9a7b588cb9,pituophis-catenifer
7ff5570d2f,crotalus-ruber
087903f361,pantherophis-spiloides
6e66f9667f,haldea-striatula
60dd49f8d4,storeria-occipitomaculata
7064757509,pantherophis-spiloides
baa3f02141,natrix-natrix
7dce396ff5,rhinocheilus-lecontei
30a99aee44,pantherophis-guttatus
665b29ab42,agkistrodon-piscivorus
a443ddb908,pantherophis-vulpinus
ac95eb1818,rhinocheilus-lecontei
05a6798995,nerodia-erythrogaster
0241586560,storeria-occipitomaculata
ff45fac73c,agkistrodon-piscivorus
013c73ee17,nerodia-erythrogaster
b93e2f9f5b,nerodia-erythrogaster
2b1413378c,storeria-occipitomaculata
9cb08cd05a,pituophis-catenifer
13aa42a7e4,crotalus-scutulatus
641e266e15,pantherophis-guttatus
7b5344ccfd,crotalus-viridis
13cfe36156,rhinocheilus-lecontei
e3638b66ab,storeria-dekayi
0f5042aa5a,thamnophis-elegans
79783161b7,rhinocheilus-lecontei
195c38795c,crotalus-viridis
0290d68533,pituophis-catenifer
2a2b711e1e,crotalus-horridus
51622421a7,pantherophis-vulpinus
9f4c9e5d29,crotalus-scutulatus
55cf94ef25,natrix-natrix
8e3a442218,pantherophis-guttatus
a5bd623c6a,thamnophis-marcianus
192dd2d4b7,thamnophis-elegans
5b3791c4e4,pantherophis-alleghaniensis
4f3bb6e01a,crotalus-scutulatus
9316eb7237,lampropeltis-californiae
aa16a509cf,coluber-constrictor
ad68959f68,crotalus-scutulatus
072f7c5df5,pantherophis-vulpinus
e6fe591e18,pantherophis-guttatus
eed4cc6dda,nerodia-rhombifer
6335735a8a,pantherophis-obsoletus
40fb202092,heterodon-platirhinos
8d34d1a83e,nerodia-fasciata
5d58cc2fb1,diadophis-punctatus
e073226ee2,pantherophis-obsoletus
630628b60b,opheodrys-aestivus
c074d2a3c3,thamnophis-radix
2c03979041,pantherophis-vulpinus
237efd22ef,crotalus-ruber
5a23092d94,nerodia-fasciata
cebc8a3140,crotalus-horridus
ddbb02224a,pantherophis-guttatus
785ba4871f,agkistrodon-piscivorus
d19b66d326,rhinocheilus-lecontei
f9b0800cb8,thamnophis-marcianus
2f065830d7,storeria-occipitomaculata
b9893aa41a,nerodia-erythrogaster
2c442a09ed,nerodia-erythrogaster
ea100d15e2,nerodia-sipedon
9363d2c4be,pituophis-catenifer
dd0dc5ba1a,thamnophis-marcianus
86b438d651,thamnophis-proximus
a7596b0dda,agkistrodon-contortrix
c0a9301d14,thamnophis-sirtalis
59d4a652fa,crotalus-viridis
9266faaacf,lampropeltis-triangulum
5c6713d750,storeria-occipitomaculata
4a7b39ccff,nerodia-erythrogaster
c91233cf4f,thamnophis-elegans
316d089f08,storeria-occipitomaculata
63bb9ed8c2,agkistrodon-contortrix
8ec81d1cab,agkistrodon-piscivorus
0bef464da6,rhinocheilus-lecontei
e3497219ae,pantherophis-vulpinus
259af44b24,crotalus-ruber
c52f2693cf,crotalus-ruber
18f5184f2e,crotalus-atrox
728f07bb97,thamnophis-radix
fba22fecef,crotalus-viridis
fdbcf4aa99,nerodia-sipedon
f8d202075f,thamnophis-elegans
369a02e471,pantherophis-alleghaniensis
3e2cadfaa9,thamnophis-elegans
0a59465b78,nerodia-fasciata
5717af5063,pantherophis-vulpinus
5a5ed0a9f9,heterodon-platirhinos
503bd5a793,lampropeltis-californiae
861b144528,crotalus-scutulatus
2c1c60baac,haldea-striatula
f583cab812,diadophis-punctatus
98e28ee840,nerodia-erythrogaster
e981adefe8,crotalus-scutulatus
847dcb005c,pituophis-catenifer
2bdd1204df,thamnophis-sirtalis
436a5443a6,coluber-constrictor
b474fba6f6,pituophis-catenifer
4a52d81d06,nerodia-rhombifer
e04df53f33,natrix-natrix
6e0bc47bff,thamnophis-proximus
00a9bba384,thamnophis-elegans
c34e07aea2,masticophis-flagellum
ddb3fdca4e,thamnophis-radix
772912b335,nerodia-sipedon
d2d8c969f4,diadophis-punctatus
05c0503e80,pantherophis-vulpinus
0a2842082d,thamnophis-elegans
f63ccbe5e4,nerodia-sipedon
7c71df0f36,lampropeltis-triangulum
b812b08083,thamnophis-radix
aa46c84394,crotalus-horridus
172ea701fa,crotalus-viridis
4da6e0c4b1,pituophis-catenifer
2680cb138a,agkistrodon-piscivorus
042411e752,thamnophis-marcianus
3a90a92e92,crotalus-viridis
194d8bc5a0,pantherophis-guttatus
1ac35b5307,crotalus-atrox
