image_id,breed
7ede553357,crotalus-atrox
3500b219e4,crotalus-viridis
d43a78d6d9,pantherophis-vulpinus
1f36f26994,opheodrys-aestivus
8cb85fc58e,pantherophis-emoryi
7176bcfe9a,thamnophis-elegans
27f2d0f582,nerodia-sipedon
43eebba928,nerodia-rhombifer
180a56f143,coluber-constrictor
07fd20e8bd,agkistrodon-contortrix
d6145eb8ef,pantherophis-emoryi
43cf88006f,thamnophis-sirtalis
545094975f,crotalus-scutulatus
de232d35ce,crotalus-horridus
f49f11daf4,lampropeltis-californiae
be70c24805,diadophis-punctatus
8a68c61789,nerodia-rhombifer
e4a0afbde5,pituophis-catenifer
5d046e4a57,masticophis-flagellum
9450d432f1,crotalus-viridis
24ae6b28c9,coluber-constrictor
bbbcf461fd,pantherophis-alleghaniensis
25f864a129,crotalus-atrox
9d63e29dab,pituophis-catenifer
560a7820ef,pantherophis-obsoletus
261a672081,coluber-constrictor
e08cecfcc8,pantherophis-guttatus
dcbaefa9de,crotalus-viridis
4757eec719,pituophis-catenifer
7a5772b7df,natrix-natrix
756a3734d1,heterodon-platirhinos
bcb51ed4fd,diadophis-punctatus
b28a9dbd17,haldea-striatula
84496bd65b,pituophis-catenifer
97254f0a1e,nerodia-erythrogaster
738e860bf3,nerodia-sipedon
5b04af2d08,thamnophis-marcianus
df1007a11e,thamnophis-marcianus
71e4a3726c,nerodia-rhombifer
9ec71badf5,thamnophis-sirtalis
9aaf30ca4e,lampropeltis-californiae
502dbd30e8,crotalus-horridus
6a0948343e,crotalus-horridus
a9c94931b4,diadophis-punctatus
94f8b871bc,agkistrodon-contortrix
65be04e1a7,crotalus-scutulatus
553b5be83f,haldea-striatula
f156e4b9ad,diadophis-punctatus
c195a35480,agkistrodon-piscivorus
ba36d77d65,masticophis-flagellum
ac60cb4c64,storeria-occipitomaculata
e99babb9da,crotalus-atrox
3f79415b22,pantherophis-emoryi
07a7f4b8a2,thamnophis-marcianus
8713b35996,pantherophis-obsoletus
8161aa3270,heterodon-platirhinos
c084141ebb,heterodon-platirhinos
3f264dfa93,thamnophis-radix
ac29145967,nerodia-rhombifer
14cc5c0b07,storeria-dekayi
0d53f3592b,heterodon-platirhinos
339702c73e,thamnophis-marcianus
d9282cfc2f,nerodia-sipedon
7cbb3598a5,crotalus-ruber
