image_id,breed
7ede553357,masticophis-flagellum
3500b219e4,crotalus-viridis
d43a78d6d9,nerodia-rhombifer
1f36f26994,storeria-dekayi
8cb85fc58e,opheodrys-aestivus
7176bcfe9a,pituophis-catenifer
27f2d0f582,pantherophis-guttatus
43eebba928,nerodia-fasciata
180a56f143,pantherophis-obsoletus
07fd20e8bd,pantherophis-guttatus
d6145eb8ef,crotalus-atrox
43cf88006f,pituophis-catenifer
545094975f,pantherophis-guttatus
de232d35ce,crotalus-ruber
f49f11daf4,crotalus-scutulatus
be70c24805,crotalus-atrox
8a68c61789,crotalus-scutulatus
e4a0afbde5,crotalus-horridus
5d046e4a57,crotalus-horridus
9450d432f1,thamnophis-elegans
24ae6b28c9,opheodrys-aestivus
bbbcf461fd,crotalus-ruber
25f864a129,thamnophis-elegans
9d63e29dab,masticophis-flagellum
560a7820ef,pantherophis-spiloides
261a672081,crotalus-scutulatus
e08cecfcc8,nerodia-rhombifer
dcbaefa9de,masticophis-flagellum
4757eec719,pantherophis-obsoletus
7a5772b7df,storeria-dekayi
756a3734d1,crotalus-atrox
bcb51ed4fd,opheodrys-aestivus
b28a9dbd17,nerodia-fasciata
84496bd65b,agkistrodon-contortrix
97254f0a1e,pantherophis-obsoletus
738e860bf3,thamnophis-elegans
5b04af2d08,crotalus-atrox
df1007a11e,diadophis-punctatus
71e4a3726c,lampropeltis-californiae
9ec71badf5,pantherophis-guttatus
9aaf30ca4e,crotalus-ruber
502dbd30e8,pantherophis-spiloides
6a0948343e,storeria-dekayi
a9c94931b4,diadophis-punctatus
94f8b871bc,haldea-striatula
65be04e1a7,haldea-striatula
553b5be83f,opheodrys-aestivus
f156e4b9ad,crotalus-atrox
c195a35480,thamnophis-marcianus
ba36d77d65,crotalus-ruber
ac60cb4c64,lampropeltis-californiae
e99babb9da,agkistrodon-piscivorus
3f79415b22,coluber-constrictor
07a7f4b8a2,lampropeltis-californiae
8713b35996,nerodia-sipedon
8161aa3270,haldea-striatula
c084141ebb,crotalus-atrox
3f264dfa93,heterodon-platirhinos
ac29145967,crotalus-horridus
14cc5c0b07,pituophis-catenifer
0d53f3592b,lampropeltis-triangulum
339702c73e,thamnophis-sirtalis
d9282cfc2f,pantherophis-guttatus
7cbb3598a5,lampropeltis-californiae
7d23dd1a25,agkistrodon-piscivorus
302ae16a4f,nerodia-fasciata
665ce5599e,nerodia-erythrogaster
7fe9ccee38,thamnophis-elegans
b4ee296fbe,nerodia-sipedon
463302e361,crotalus-ruber
a18b060715,thamnophis-marcianus
72b767e027,heterodon-platirhinos
28c9bd4b10,crotalus-ruber
a8cf67b3cd,pituophis-catenifer
dc0bd440c3,diadophis-punctatus
1b558cc89f,heterodon-platirhinos
23a5181788,agkistrodon-piscivorus
17e5f4b5bf,opheodrys-aestivus
45708c6f17,crotalus-viridis
90e93122c1,thamnophis-elegans
9aac958618,nerodia-rhombifer
23f9ca3329,thamnophis-sirtalis
3702f63d72,pantherophis-vulpinus
142b516abc,opheodrys-aestivus
db55095044,agkistrodon-piscivorus
2532449658,thamnophis-proximus
521ce40402,haldea-striatula
5bdb8079ed,masticophis-flagellum
2b88eaac56,diadophis-punctatus
f11e311c90,storeria-occipitomaculata
75b79378c3,crotalus-horridus
8f457bca60,coluber-constrictor
4aae3ed36b,agkistrodon-piscivorus
7e85692fa2,pantherophis-alleghaniensis
8557e64d0e,storeria-occipitomaculata
