image_id,breed
7ede553357,crotalus-viridis
3500b219e4,crotalus-viridis
d43a78d6d9,thamnophis-proximus
1f36f26994,thamnophis-sirtalis
8cb85fc58e,nerodia-fasciata
7176bcfe9a,masticophis-flagellum
27f2d0f582,crotalus-ruber
43eebba928,pantherophis-obsoletus
180a56f143,coluber-constrictor
07fd20e8bd,agkistrodon-piscivorus
d6145eb8ef,natrix-natrix
43cf88006f,pantherophis-spiloides
545094975f,diadophis-punctatus
de232d35ce,pituophis-catenifer
f49f11daf4,pantherophis-emoryi
be70c24805,thamnophis-elegans
8a68c61789,thamnophis-sirtalis
e4a0afbde5,coluber-constrictor
5d046e4a57,storeria-occipitomaculata
9450d432f1,rhinocheilus-lecontei
24ae6b28c9,thamnophis-marcianus
bbbcf461fd,lampropeltis-triangulum
25f864a129,thamnophis-marcianus
9d63e29dab,pituophis-catenifer
560a7820ef,pantherophis-alleghaniensis
261a672081,heterodon-platirhinos
e08cecfcc8,nerodia-rhombifer
dcbaefa9de,thamnophis-proximus
4757eec719,pantherophis-guttatus
7a5772b7df,rhinocheilus-lecontei
756a3734d1,thamnophis-radix
bcb51ed4fd,lampropeltis-triangulum
b28a9dbd17,opheodrys-aestivus
84496bd65b,thamnophis-elegans
97254f0a1e,pantherophis-vulpinus
738e860bf3,crotalus-horridus
5b04af2d08,diadophis-punctatus
df1007a11e,nerodia-sipedon
71e4a3726c,crotalus-atrox
9ec71badf5,thamnophis-radix
9aaf30ca4e,lampropeltis-triangulum
502dbd30e8,thamnophis-sirtalis
6a0948343e,diadophis-punctatus
a9c94931b4,storeria-dekayi
94f8b871bc,opheodrys-aestivus
65be04e1a7,crotalus-ruber
553b5be83f,crotalus-horridus
f156e4b9ad,thamnophis-marcianus
c195a35480,thamnophis-radix
ba36d77d65,nerodia-sipedon
ac60cb4c64,agkistrodon-piscivorus
e99babb9da,storeria-occipitomaculata
3f79415b22,crotalus-scutulatus
07a7f4b8a2,diadophis-punctatus
8713b35996,opheodrys-aestivus
8161aa3270,pantherophis-spiloides
c084141ebb,coluber-constrictor
3f264dfa93,nerodia-fasciata
ac29145967,opheodrys-aestivus
14cc5c0b07,haldea-striatula
0d53f3592b,lampropeltis-californiae
339702c73e,storeria-dekayi
d9282cfc2f,nerodia-rhombifer
7cbb3598a5,crotalus-viridis
7d23dd1a25,pantherophis-alleghaniensis
302ae16a4f,pantherophis-emoryi
665ce5599e,rhinocheilus-lecontei
7fe9ccee38,agkistrodon-contortrix
b4ee296fbe,pituophis-catenifer
463302e361,crotalus-scutulatus
a18b060715,masticophis-flagellum
72b767e027,pantherophis-obsoletus
28c9bd4b10,masticophis-flagellum
a8cf67b3cd,nerodia-sipedon
dc0bd440c3,thamnophis-radix
1b558cc89f,pantherophis-vulpinus
23a5181788,thamnophis-elegans
17e5f4b5bf,crotalus-atrox
45708c6f17,crotalus-scutulatus
90e93122c1,crotalus-viridis
9aac958618,pituophis-catenifer
23f9ca3329,heterodon-platirhinos
3702f63d72,nerodia-rhombifer
142b516abc,pantherophis-guttatus
db55095044,agkistrodon-piscivorus
2532449658,storeria-dekayi
521ce40402,pituophis-catenifer
5bdb8079ed,crotalus-scutulatus
2b88eaac56,storeria-dekayi
f11e311c90,nerodia-fasciata
75b79378c3,pantherophis-spiloides
8f457bca60,nerodia-erythrogaster
4aae3ed36b,masticophis-flagellum
7e85692fa2,agkistrodon-contortrix
8557e64d0e,pantherophis-alleghaniensis
f590310834,thamnophis-elegans
6ce6de9def,lampropeltis-californiae
5e13f84aae,crotalus-horridus
3f595dc653,thamnophis-sirtalis
28fc7c65cc,pantherophis-vulpinus
2e6627723a,pantherophis-vulpinus
759223778f,masticophis-flagellum
68e08979eb,nerodia-fasciata
b51b666b0a,nerodia-rhombifer
1134c2556d,rhinocheilus-lecontei
e10bcc9899,thamnophis-elegans
4d84d06252,thamnophis-elegans
71792ec7f9,nerodia-sipedon
87fff43cf4,nerodia-fasciata
d0d91b6a16,thamnophis-sirtalis
b1606f2410,storeria-dekayi
f9a3564f88,rhinocheilus-lecontei
8bdccf2baf,storeria-occipitomaculata
abbfa54027,rhinocheilus-lecontei
ca469b7a27,nerodia-erythrogaster
95a51a0fcd,thamnophis-elegans
8ef78ef2d3,pantherophis-guttatus
e21af6d4b9,agkistrodon-contortrix
221b1ee2f1,haldea-striatula
b2c3d5d9fb,nerodia-sipedon
526c9eac74,pituophis-catenifer
a38e41fd76,pantherophis-obsoletus
b2ba21f052,pantherophis-alleghaniensis
3b9b67ba03,diadophis-punctatus
327b772827,coluber-constrictor
2afdb4999f,crotalus-scutulatus
0cbf1992d0,thamnophis-sirtalis
c822ae5d01,heterodon-platirhinos
5405370c87,heterodon-platirhinos
092388daba,thamnophis-proximus
99a3b654d0,pantherophis-guttatus
e0f8e741d4,crotalus-scutulatus
5d9cf27241,crotalus-horridus
632bed91e6,pantherophis-obsoletus
83d7c726d0,crotalus-scutulatus
2555c7e7ce,thamnophis-radix
2b9180fb4f,crotalus-viridis
e211c36384,pantherophis-guttatus
06b96eed56,crotalus-ruber
d8fe032fe4,nerodia-erythrogaster
366c0f8d42,haldea-striatula
be80579760,pantherophis-guttatus
a4ff6226a3,haldea-striatula
53da6f2a06,lampropeltis-triangulum
509628b6d3,storeria-occipitomaculata
75206b0c2d,crotalus-ruber
c3e988cbe7,pantherophis-vulpinus
bf3224d5bb,coluber-constrictor
2d45d24990,nerodia-erythrogaster
217a85c6a0,diadophis-punctatus
f910b4dafd,thamnophis-elegans
dbc89aa6fc,crotalus-horridus
e0c882d7b5,diadophis-punctatus
bbd20396ee,pantherophis-alleghaniensis
a9bd8d4550,opheodrys-aestivus
f9315c3d9d,masticophis-flagellum
c53c61ff1d,lampropeltis-triangulum
ae76c25b30,nerodia-rhombifer
0554b687c1,haldea-striatula
8227ee21d5,crotalus-viridis
e63f970c24,crotalus-atrox
5a7a965d51,opheodrys-aestivus
6f885777ae,opheodrys-aestivus
c63d4c04d9,storeria-dekayi
d678d67897,crotalus-scutulatus
03d156d9ee,heterodon-platirhinos
39d5cf451b,crotalus-viridis
c8583aa3f1,agkistrodon-contortrix
72fd0c7625,pantherophis-spiloides
89428de91a,pantherophis-spiloides
e3ad957f8f,crotalus-atrox
4b49ad90af,pantherophis-guttatus
e4ff7155e8,thamnophis-proximus
eaa331f24e,pantherophis-emoryi
28edbbefda,haldea-striatula
aa1015e3c8,thamnophis-sirtalis
644033bba9,storeria-dekayi
c612cc9390,nerodia-sipedon
6870b31b63,thamnophis-proximus
b22d6d545d,masticophis-flagellum
bf1adbeecc,coluber-constrictor
16e1861f42,thamnophis-radix
8e7302d0c7,crotalus-atrox
473b09a338,pantherophis-emoryi
80da1ca7fe,storeria-occipitomaculata
c3e38fc290,opheodrys-aestivus
901a78b5f6,lampropeltis-californiae
250946e33d,diadophis-punctatus
71bb3b775f,haldea-striatula
58e653c556,lampropeltis-triangulum
ff0d70fb78,opheodrys-aestivus
bbbaf02d7b,thamnophis-sirtalis
a8729cbe08,pantherophis-spiloides
e754670fa9,nerodia-erythrogaster
d51800edfc,lampropeltis-californiae
54705e5068,crotalus-horridus
2d26350d5f,nerodia-rhombifer
65ea1d3d84,crotalus-scutulatus
fc2019398b,rhinocheilus-lecontei
76bc77c3be,rhinocheilus-lecontei
ae5258ea04,pantherophis-guttatus
8d8734a395,storeria-occipitomaculata
a6ac17e3d8,agkistrodon-piscivorus
2ca8252168,opheodrys-aestivus
d81bbe11bb,nerodia-rhombifer
fb1ea63ee1,nerodia-erythrogaster
d7b6ef28af,haldea-striatula
fe015ee591,coluber-constrictor
e4f9ad2007,storeria-occipitomaculata
26758bec6d,crotalus-scutulatus
23dd09c2b6,nerodia-rhombifer
7c34e2cdec,pituophis-catenifer
6ec294cf12,crotalus-ruber
36d521dbd5,thamnophis-proximus
9a6e35d716,agkistrodon-piscivorus
8bbc299a40,agkistrodon-piscivorus
fd5e259ea8,storeria-occipitomaculata
db292dcc3b,agkistrodon-piscivorus
f481c83182,nerodia-fasciata
4245d68d46,thamnophis-radix
59e640bb91,thamnophis-proximus
36c233f563,lampropeltis-triangulum
bc3799b2df,storeria-dekayi
9e937f940b,thamnophis-marcianus
9a7b588cb9,thamnophis-sirtalis
7ff5570d2f,rhinocheilus-lecontei
087903f361,crotalus-atrox
6e66f9667f,pantherophis-vulpinus
60dd49f8d4,thamnophis-elegans
7064757509,pantherophis-obsoletus
baa3f02141,pituophis-catenifer
7dce396ff5,thamnophis-radix
30a99aee44,storeria-dekayi
665b29ab42,pantherophis-alleghaniensis
a443ddb908,lampropeltis-triangulum
ac95eb1818,pantherophis-spiloides
05a6798995,nerodia-fasciata
0241586560,storeria-occipitomaculata
ff45fac73c,heterodon-platirhinos
013c73ee17,crotalus-atrox
b93e2f9f5b,lampropeltis-triangulum
2b1413378c,nerodia-fasciata
9cb08cd05a,nerodia-erythrogaster
13aa42a7e4,storeria-dekayi
641e266e15,lampropeltis-triangulum
7b5344ccfd,pantherophis-vulpinus
13cfe36156,crotalus-horridus
e3638b66ab,lampropeltis-californiae
0f5042aa5a,rhinocheilus-lecontei
79783161b7,lampropeltis-triangulum
195c38795c,nerodia-fasciata
0290d68533,thamnophis-marcianus
2a2b711e1e,pantherophis-guttatus
51622421a7,pantherophis-spiloides
9f4c9e5d29,crotalus-ruber
55cf94ef25,storeria-dekayi
8e3a442218,thamnophis-sirtalis
a5bd623c6a,opheodrys-aestivus
192dd2d4b7,natrix-natrix
5b3791c4e4,heterodon-platirhinos
4f3bb6e01a,pantherophis-guttatus
9316eb7237,lampropeltis-californiae
aa16a509cf,natrix-natrix
ad68959f68,rhinocheilus-lecontei
072f7c5df5,thamnophis-elegans
e6fe591e18,thamnophis-radix
eed4cc6dda,lampropeltis-californiae
6335735a8a,natrix-natrix
40fb202092,lampropeltis-californiae
8d34d1a83e,thamnophis-radix
5d58cc2fb1,pantherophis-vulpinus
e073226ee2,nerodia-erythrogaster
