image_id,breed
7ede553357,crotalus-ruber
3500b219e4,natrix-natrix
d43a78d6d9,nerodia-rhombifer
1f36f26994,agkistrodon-piscivorus
8cb85fc58e,agkistrodon-piscivorus
7176bcfe9a,agkistrodon-piscivorus
27f2d0f582,pantherophis-emoryi
43eebba928,thamnophis-elegans
180a56f143,pituophis-catenifer
07fd20e8bd,nerodia-erythrogaster
d6145eb8ef,crotalus-scutulatus
43cf88006f,lampropeltis-californiae
545094975f,pantherophis-obsoletus
de232d35ce,pantherophis-obsoletus
f49f11daf4,nerodia-sipedon
be70c24805,crotalus-scutulatus
8a68c61789,storeria-dekayi
e4a0afbde5,storeria-dekayi
5d046e4a57,crotalus-atrox
9450d432f1,thamnophis-radix
24ae6b28c9,lampropeltis-triangulum
bbbcf461fd,storeria-dekayi
25f864a129,pantherophis-emoryi
9d63e29dab,masticophis-flagellum
560a7820ef,thamnophis-sirtalis
261a672081,coluber-constrictor
e08cecfcc8,agkistrodon-piscivorus
dcbaefa9de,pantherophis-spiloides
4757eec719,pantherophis-alleghaniensis
7a5772b7df,nerodia-fasciata
756a3734d1,nerodia-erythrogaster
bcb51ed4fd,pantherophis-emoryi
b28a9dbd17,pantherophis-vulpinus
84496bd65b,agkistrodon-piscivorus
97254f0a1e,pantherophis-vulpinus
738e860bf3,pantherophis-spiloides
5b04af2d08,crotalus-viridis
df1007a11e,lampropeltis-triangulum
71e4a3726c,lampropeltis-californiae
9ec71badf5,lampropeltis-californiae
9aaf30ca4e,storeria-occipitomaculata
502dbd30e8,crotalus-ruber
6a0948343e,crotalus-scutulatus
a9c94931b4,lampropeltis-californiae
94f8b871bc,lampropeltis-triangulum
65be04e1a7,pantherophis-spiloides
553b5be83f,coluber-constrictor
f156e4b9ad,pantherophis-guttatus
c195a35480,pantherophis-spiloides
ba36d77d65,pantherophis-alleghaniensis
ac60cb4c64,agkistrodon-piscivorus
e99babb9da,crotalus-ruber
3f79415b22,thamnophis-sirtalis
07a7f4b8a2,lampropeltis-triangulum
8713b35996,pantherophis-emoryi
8161aa3270,storeria-occipitomaculata
c084141ebb,coluber-constrictor
3f264dfa93,agkistrodon-contortrix
ac29145967,pantherophis-alleghaniensis
14cc5c0b07,thamnophis-sirtalis
0d53f3592b,nerodia-fasciata
339702c73e,pantherophis-obsoletus
d9282cfc2f,nerodia-erythrogaster
7cbb3598a5,pantherophis-spiloides
7d23dd1a25,masticophis-flagellum
302ae16a4f,haldea-striatula
665ce5599e,crotalus-scutulatus
7fe9ccee38,agkistrodon-contortrix
b4ee296fbe,pantherophis-alleghaniensis
463302e361,pantherophis-guttatus
a18b060715,masticophis-flagellum
72b767e027,pantherophis-spiloides
28c9bd4b10,thamnophis-elegans
a8cf67b3cd,lampropeltis-californiae
dc0bd440c3,pantherophis-guttatus
1b558cc89f,masticophis-flagellum
23a5181788,crotalus-viridis
17e5f4b5bf,haldea-striatula
45708c6f17,pantherophis-alleghaniensis
90e93122c1,diadophis-punctatus
9aac958618,thamnophis-sirtalis
23f9ca3329,storeria-occipitomaculata
3702f63d72,thamnophis-marcianus
142b516abc,masticophis-flagellum
db55095044,thamnophis-proximus
2532449658,diadophis-punctatus
521ce40402,nerodia-fasciata
5bdb8079ed,nerodia-rhombifer
2b88eaac56,pantherophis-emoryi
f11e311c90,diadophis-punctatus
75b79378c3,agkistrodon-contortrix
8f457bca60,nerodia-sipedon
4aae3ed36b,pantherophis-emoryi
7e85692fa2,agkistrodon-contortrix
8557e64d0e,thamnophis-elegans
f590310834,lampropeltis-californiae
6ce6de9def,thamnophis-elegans
5e13f84aae,haldea-striatula
3f595dc653,lampropeltis-californiae
28fc7c65cc,crotalus-scutulatus
2e6627723a,diadophis-punctatus
759223778f,crotalus-horridus
68e08979eb,pantherophis-obsoletus
b51b666b0a,pantherophis-alleghaniensis
1134c2556d,crotalus-ruber
e10bcc9899,crotalus-horridus
4d84d06252,heterodon-platirhinos
71792ec7f9,agkistrodon-piscivorus
87fff43cf4,thamnophis-elegans
d0d91b6a16,haldea-striatula
b1606f2410,nerodia-sipedon
f9a3564f88,storeria-dekayi
8bdccf2baf,nerodia-rhombifer
abbfa54027,nerodia-erythrogaster
ca469b7a27,storeria-dekayi
95a51a0fcd,pantherophis-emoryi
8ef78ef2d3,crotalus-scutulatus
e21af6d4b9,crotalus-horridus
221b1ee2f1,pantherophis-emoryi
b2c3d5d9fb,crotalus-atrox
526c9eac74,thamnophis-marcianus
a38e41fd76,pantherophis-spiloides
b2ba21f052,crotalus-viridis
3b9b67ba03,masticophis-flagellum
327b772827,agkistrodon-piscivorus
2afdb4999f,thamnophis-elegans
0cbf1992d0,natrix-natrix
c822ae5d01,thamnophis-proximus
5405370c87,thamnophis-sirtalis
092388daba,natrix-natrix
99a3b654d0,pantherophis-guttatus
e0f8e741d4,crotalus-atrox
5d9cf27241,pantherophis-vulpinus
632bed91e6,lampropeltis-californiae
83d7c726d0,pantherophis-emoryi
2555c7e7ce,thamnophis-proximus
2b9180fb4f,thamnophis-radix
e211c36384,agkistrodon-piscivorus
06b96eed56,thamnophis-elegans
d8fe032fe4,storeria-dekayi
366c0f8d42,pituophis-catenifer
be80579760,storeria-occipitomaculata
a4ff6226a3,lampropeltis-californiae
53da6f2a06,pantherophis-obsoletus
509628b6d3,thamnophis-elegans
75206b0c2d,natrix-natrix
c3e988cbe7,pantherophis-alleghaniensis
bf3224d5bb,lampropeltis-triangulum
2d45d24990,heterodon-platirhinos
217a85c6a0,pantherophis-vulpinus
f910b4dafd,masticophis-flagellum
dbc89aa6fc,pantherophis-guttatus
e0c882d7b5,storeria-occipitomaculata
bbd20396ee,masticophis-flagellum
a9bd8d4550,storeria-occipitomaculata
f9315c3d9d,storeria-dekayi
c53c61ff1d,crotalus-viridis
ae76c25b30,pantherophis-guttatus
0554b687c1,opheodrys-aestivus
8227ee21d5,agkistrodon-contortrix
e63f970c24,thamnophis-marcianus
5a7a965d51,pantherophis-guttatus
6f885777ae,pantherophis-obsoletus
c63d4c04d9,nerodia-erythrogaster
d678d67897,thamnophis-proximus
03d156d9ee,lampropeltis-triangulum
39d5cf451b,natrix-natrix
