image_id,breed
7ede553357,pantherophis-guttatus
3500b219e4,thamnophis-elegans
d43a78d6d9,rhinocheilus-lecontei
1f36f26994,thamnophis-marcianus
8cb85fc58e,lampropeltis-triangulum
7176bcfe9a,masticophis-flagellum
27f2d0f582,pantherophis-emoryi
43eebba928,pantherophis-guttatus
180a56f143,pantherophis-vulpinus
07fd20e8bd,coluber-constrictor
d6145eb8ef,thamnophis-proximus
43cf88006f,agkistrodon-piscivorus
545094975f,masticophis-flagellum
de232d35ce,pituophis-catenifer
f49f11daf4,pantherophis-spiloides
be70c24805,pantherophis-obsoletus
8a68c61789,lampropeltis-californiae
e4a0afbde5,pantherophis-vulpinus
5d046e4a57,pantherophis-emoryi
9450d432f1,crotalus-scutulatus
24ae6b28c9,heterodon-platirhinos
bbbcf461fd,rhinocheilus-lecontei
25f864a129,crotalus-atrox
9d63e29dab,pantherophis-vulpinus
560a7820ef,pantherophis-spiloides
261a672081,crotalus-horridus
e08cecfcc8,thamnophis-sirtalis
dcbaefa9de,nerodia-sipedon
4757eec719,lampropeltis-triangulum
7a5772b7df,crotalus-horridus
756a3734d1,agkistrodon-piscivorus
bcb51ed4fd,opheodrys-aestivus
b28a9dbd17,masticophis-flagellum
84496bd65b,crotalus-ruber
97254f0a1e,crotalus-scutulatus
738e860bf3,crotalus-ruber
5b04af2d08,rhinocheilus-lecontei
df1007a11e,masticophis-flagellum
71e4a3726c,storeria-dekayi
9ec71badf5,haldea-striatula
9aaf30ca4e,diadophis-punctatus
502dbd30e8,diadophis-punctatus
6a0948343e,lampropeltis-californiae
a9c94931b4,pantherophis-obsoletus
94f8b871bc,nerodia-sipedon
65be04e1a7,nerodia-fasciata
553b5be83f,thamnophis-elegans
f156e4b9ad,pantherophis-spiloides
c195a35480,nerodia-sipedon
ba36d77d65,heterodon-platirhinos
ac60cb4c64,agkistrodon-piscivorus
e99babb9da,pantherophis-guttatus
3f79415b22,nerodia-sipedon
07a7f4b8a2,thamnophis-proximus
8713b35996,masticophis-flagellum
8161aa3270,crotalus-viridis
c084141ebb,pantherophis-alleghaniensis
3f264dfa93,pantherophis-obsoletus
ac29145967,haldea-striatula
14cc5c0b07,nerodia-sipedon
0d53f3592b,agkistrodon-piscivorus
339702c73e,pantherophis-guttatus
d9282cfc2f,crotalus-scutulatus
7cbb3598a5,storeria-dekayi
7d23dd1a25,pantherophis-spiloides
302ae16a4f,thamnophis-radix
665ce5599e,agkistrodon-piscivorus
7fe9ccee38,crotalus-viridis
b4ee296fbe,agkistrodon-piscivorus
463302e361,lampropeltis-californiae
a18b060715,crotalus-viridis
72b767e027,thamnophis-proximus
28c9bd4b10,masticophis-flagellum
a8cf67b3cd,coluber-constrictor
dc0bd440c3,masticophis-flagellum
1b558cc89f,agkistrodon-contortrix
23a5181788,heterodon-platirhinos
17e5f4b5bf,diadophis-punctatus
45708c6f17,heterodon-platirhinos
90e93122c1,thamnophis-proximus
9aac958618,heterodon-platirhinos
23f9ca3329,coluber-constrictor
3702f63d72,opheodrys-aestivus
142b516abc,nerodia-erythrogaster
db55095044,opheodrys-aestivus
2532449658,crotalus-scutulatus
521ce40402,thamnophis-elegans
5bdb8079ed,thamnophis-sirtalis
2b88eaac56,nerodia-sipedon
f11e311c90,thamnophis-proximus
75b79378c3,nerodia-sipedon
8f457bca60,crotalus-viridis
4aae3ed36b,nerodia-rhombifer
7e85692fa2,heterodon-platirhinos
8557e64d0e,agkistrodon-contortrix
f590310834,nerodia-rhombifer
6ce6de9def,crotalus-scutulatus
5e13f84aae,nerodia-fasciata
3f595dc653,thamnophis-sirtalis
28fc7c65cc,thamnophis-radix
2e6627723a,opheodrys-aestivus
759223778f,pantherophis-emoryi
68e08979eb,crotalus-ruber
b51b666b0a,pantherophis-alleghaniensis
1134c2556d,storeria-dekayi
e10bcc9899,thamnophis-proximus
4d84d06252,agkistrodon-piscivorus
71792ec7f9,crotalus-atrox
87fff43cf4,pantherophis-vulpinus
d0d91b6a16,pantherophis-obsoletus
b1606f2410,crotalus-scutulatus
f9a3564f88,thamnophis-radix
8bdccf2baf,crotalus-scutulatus
abbfa54027,nerodia-sipedon
ca469b7a27,crotalus-horridus
95a51a0fcd,crotalus-viridis
8ef78ef2d3,thamnophis-elegans
e21af6d4b9,lampropeltis-californiae
221b1ee2f1,pantherophis-alleghaniensis
b2c3d5d9fb,crotalus-horridus
526c9eac74,nerodia-erythrogaster
a38e41fd76,pantherophis-alleghaniensis
b2ba21f052,storeria-occipitomaculata
3b9b67ba03,agkistrodon-contortrix
327b772827,pantherophis-guttatus
2afdb4999f,crotalus-atrox
0cbf1992d0,storeria-occipitomaculata
c822ae5d01,crotalus-viridis
5405370c87,natrix-natrix
092388daba,nerodia-sipedon
99a3b654d0,rhinocheilus-lecontei
e0f8e741d4,storeria-occipitomaculata
5d9cf27241,thamnophis-elegans
632bed91e6,nerodia-fasciata
83d7c726d0,nerodia-rhombifer
2555c7e7ce,pantherophis-emoryi
2b9180fb4f,crotalus-viridis
e211c36384,nerodia-sipedon
06b96eed56,thamnophis-proximus
d8fe032fe4,storeria-dekayi
366c0f8d42,thamnophis-elegans
be80579760,haldea-striatula
a4ff6226a3,nerodia-rhombifer
53da6f2a06,pituophis-catenifer
509628b6d3,lampropeltis-triangulum
75206b0c2d,rhinocheilus-lecontei
c3e988cbe7,crotalus-horridus
bf3224d5bb,crotalus-ruber
2d45d24990,pantherophis-obsoletus
217a85c6a0,pantherophis-spiloides
f910b4dafd,pantherophis-emoryi
