image_id,breed
7ede553357,natrix-natrix
3500b219e4,pantherophis-guttatus
d43a78d6d9,heterodon-platirhinos
1f36f26994,agkistrodon-contortrix
8cb85fc58e,crotalus-scutulatus
7176bcfe9a,opheodrys-aestivus
27f2d0f582,pantherophis-spiloides
43eebba928,heterodon-platirhinos
180a56f143,diadophis-punctatus
07fd20e8bd,pantherophis-obsoletus
d6145eb8ef,pantherophis-spiloides
43cf88006f,storeria-dekayi
545094975f,crotalus-viridis
de232d35ce,pantherophis-alleghaniensis
f49f11daf4,haldea-striatula
be70c24805,agkistrodon-contortrix
8a68c61789,lampropeltis-triangulum
e4a0afbde5,crotalus-scutulatus
5d046e4a57,rhinocheilus-lecontei
9450d432f1,crotalus-ruber
24ae6b28c9,storeria-occipitomaculata
bbbcf461fd,crotalus-ruber
25f864a129,heterodon-platirhinos
9d63e29dab,nerodia-fasciata
560a7820ef,pituophis-catenifer
261a672081,pantherophis-spiloides
e08cecfcc8,heterodon-platirhinos
dcbaefa9de,thamnophis-sirtalis
4757eec719,nerodia-sipedon
7a5772b7df,pituophis-catenifer
756a3734d1,pantherophis-obsoletus
bcb51ed4fd,nerodia-rhombifer
b28a9dbd17,heterodon-platirhinos
84496bd65b,diadophis-punctatus
97254f0a1e,crotalus-atrox
738e860bf3,thamnophis-proximus
5b04af2d08,masticophis-flagellum
df1007a11e,crotalus-horridus
71e4a3726c,natrix-natrix
9ec71badf5,coluber-constrictor
9aaf30ca4e,nerodia-rhombifer
502dbd30e8,pantherophis-obsoletus
6a0948343e,agkistrodon-piscivorus
a9c94931b4,crotalus-ruber
94f8b871bc,pantherophis-emoryi
65be04e1a7,thamnophis-radix
553b5be83f,pantherophis-emoryi
f156e4b9ad,rhinocheilus-lecontei
c195a35480,pantherophis-spiloides
ba36d77d65,pituophis-catenifer
ac60cb4c64,diadophis-punctatus
e99babb9da,diadophis-punctatus
3f79415b22,pantherophis-emoryi
07a7f4b8a2,diadophis-punctatus
8713b35996,pantherophis-vulpinus
8161aa3270,nerodia-fasciata
c084141ebb,opheodrys-aestivus
3f264dfa93,crotalus-horridus
ac29145967,pantherophis-obsoletus
14cc5c0b07,diadophis-punctatus
0d53f3592b,nerodia-fasciata
339702c73e,thamnophis-radix
d9282cfc2f,diadophis-punctatus
7cbb3598a5,rhinocheilus-lecontei
7d23dd1a25,natrix-natrix
302ae16a4f,storeria-dekayi
665ce5599e,heterodon-platirhinos
7fe9ccee38,crotalus-viridis
b4ee296fbe,thamnophis-elegans
463302e361,nerodia-sipedon
a18b060715,lampropeltis-triangulum
72b767e027,crotalus-horridus
28c9bd4b10,thamnophis-proximus
a8cf67b3cd,pantherophis-vulpinus
dc0bd440c3,masticophis-flagellum
1b558cc89f,pantherophis-alleghaniensis
23a5181788,thamnophis-proximus
17e5f4b5bf,thamnophis-sirtalis
45708c6f17,nerodia-fasciata
90e93122c1,nerodia-sipedon
9aac958618,storeria-occipitomaculata
23f9ca3329,storeria-dekayi
3702f63d72,agkistrodon-contortrix
142b516abc,crotalus-viridis
db55095044,diadophis-punctatus
2532449658,lampropeltis-triangulum
521ce40402,heterodon-platirhinos
5bdb8079ed,storeria-dekayi
2b88eaac56,heterodon-platirhinos
f11e311c90,pantherophis-emoryi
75b79378c3,thamnophis-proximus
8f457bca60,pantherophis-obsoletus
4aae3ed36b,crotalus-atrox
7e85692fa2,pantherophis-vulpinus
8557e64d0e,rhinocheilus-lecontei
f590310834,heterodon-platirhinos
6ce6de9def,agkistrodon-piscivorus
5e13f84aae,thamnophis-elegans
3f595dc653,coluber-constrictor
28fc7c65cc,crotalus-ruber
2e6627723a,pituophis-catenifer
759223778f,thamnophis-elegans
68e08979eb,nerodia-fasciata
b51b666b0a,coluber-constrictor
1134c2556d,crotalus-ruber
