image_id,breed
7ede553357,lampropeltis-triangulum
3500b219e4,pantherophis-obsoletus
d43a78d6d9,heterodon-platirhinos
1f36f26994,crotalus-ruber
8cb85fc58e,opheodrys-aestivus
7176bcfe9a,crotalus-ruber
27f2d0f582,pituophis-catenifer
43eebba928,crotalus-horridus
180a56f143,crotalus-atrox
07fd20e8bd,pantherophis-alleghaniensis
d6145eb8ef,rhinocheilus-lecontei
43cf88006f,haldea-striatula
545094975f,opheodrys-aestivus
de232d35ce,pantherophis-spiloides
f49f11daf4,coluber-constrictor
be70c24805,pantherophis-obsoletus
8a68c61789,pantherophis-obsoletus
e4a0afbde5,heterodon-platirhinos
5d046e4a57,nerodia-erythrogaster
9450d432f1,pantherophis-emoryi
24ae6b28c9,storeria-occipitomaculata
bbbcf461fd,lampropeltis-californiae
25f864a129,natrix-natrix
9d63e29dab,heterodon-platirhinos
560a7820ef,nerodia-rhombifer
261a672081,pantherophis-spiloides
e08cecfcc8,agkistrodon-piscivorus
dcbaefa9de,opheodrys-aestivus
4757eec719,diadophis-punctatus
7a5772b7df,crotalus-horridus
756a3734d1,masticophis-flagellum
bcb51ed4fd,lampropeltis-triangulum
b28a9dbd17,storeria-dekayi
84496bd65b,masticophis-flagellum
97254f0a1e,pantherophis-guttatus
738e860bf3,crotalus-ruber
5b04af2d08,natrix-natrix
df1007a11e,nerodia-sipedon
71e4a3726c,pantherophis-emoryi
9ec71badf5,crotalus-ruber
9aaf30ca4e,opheodrys-aestivus
502dbd30e8,opheodrys-aestivus
6a0948343e,pituophis-catenifer
a9c94931b4,agkistrodon-contortrix
94f8b871bc,pantherophis-alleghaniensis
65be04e1a7,nerodia-erythrogaster
553b5be83f,coluber-constrictor
f156e4b9ad,pantherophis-spiloides
c195a35480,crotalus-atrox
ba36d77d65,heterodon-platirhinos
ac60cb4c64,thamnophis-marcianus
e99babb9da,nerodia-sipedon
3f79415b22,opheodrys-aestivus
07a7f4b8a2,pantherophis-guttatus
8713b35996,pantherophis-emoryi
8161aa3270,nerodia-erythrogaster
c084141ebb,coluber-constrictor
3f264dfa93,nerodia-rhombifer
ac29145967,crotalus-atrox
14cc5c0b07,thamnophis-marcianus
0d53f3592b,diadophis-punctatus
339702c73e,diadophis-punctatus
d9282cfc2f,thamnophis-marcianus
7cbb3598a5,pantherophis-spiloides
7d23dd1a25,coluber-constrictor
302ae16a4f,lampropeltis-triangulum
665ce5599e,rhinocheilus-lecontei
7fe9ccee38,heterodon-platirhinos
b4ee296fbe,rhinocheilus-lecontei
463302e361,diadophis-punctatus
a18b060715,thamnophis-sirtalis
72b767e027,masticophis-flagellum
28c9bd4b10,rhinocheilus-lecontei
a8cf67b3cd,lampropeltis-californiae
dc0bd440c3,pantherophis-alleghaniensis
1b558cc89f,natrix-natrix
23a5181788,heterodon-platirhinos
17e5f4b5bf,crotalus-atrox
45708c6f17,pantherophis-spiloides
90e93122c1,crotalus-scutulatus
9aac958618,agkistrodon-contortrix
23f9ca3329,thamnophis-elegans
3702f63d72,opheodrys-aestivus
142b516abc,thamnophis-proximus
db55095044,coluber-constrictor
2532449658,crotalus-atrox
521ce40402,thamnophis-elegans
5bdb8079ed,crotalus-ruber
2b88eaac56,masticophis-flagellum
f11e311c90,agkistrodon-piscivorus
