image_id,breed
7ede553357,thamnophis-proximus
3500b219e4,nerodia-rhombifer
d43a78d6d9,thamnophis-proximus
1f36f26994,masticophis-flagellum
8cb85fc58e,lampropeltis-californiae
7176bcfe9a,pantherophis-alleghaniensis
27f2d0f582,nerodia-sipedon
43eebba928,pantherophis-guttatus
180a56f143,opheodrys-aestivus
07fd20e8bd,natrix-natrix
d6145eb8ef,crotalus-atrox
43cf88006f,pantherophis-spiloides
545094975f,pantherophis-obsoletus
de232d35ce,thamnophis-proximus
f49f11daf4,thamnophis-proximus
be70c24805,agkistrodon-piscivorus
8a68c61789,thamnophis-sirtalis
e4a0afbde5,thamnophis-proximus
5d046e4a57,pantherophis-guttatus
9450d432f1,crotalus-ruber
24ae6b28c9,pantherophis-obsoletus
bbbcf461fd,heterodon-platirhinos
25f864a129,heterodon-platirhinos
9d63e29dab,thamnophis-proximus
560a7820ef,crotalus-atrox
261a672081,nerodia-erythrogaster
e08cecfcc8,pantherophis-alleghaniensis
dcbaefa9de,agkistrodon-contortrix
4757eec719,storeria-occipitomaculata
7a5772b7df,crotalus-ruber
756a3734d1,rhinocheilus-lecontei
bcb51ed4fd,nerodia-erythrogaster
b28a9dbd17,thamnophis-elegans
84496bd65b,pantherophis-emoryi
97254f0a1e,pantherophis-obsoletus
738e860bf3,nerodia-sipedon
5b04af2d08,lampropeltis-triangulum
df1007a11e,thamnophis-marcianus
71e4a3726c,agkistrodon-piscivorus
9ec71badf5,nerodia-rhombifer
9aaf30ca4e,pantherophis-vulpinus
502dbd30e8,pituophis-catenifer
6a0948343e,storeria-dekayi
a9c94931b4,crotalus-viridis
94f8b871bc,agkistrodon-contortrix
65be04e1a7,rhinocheilus-lecontei
553b5be83f,thamnophis-elegans
f156e4b9ad,thamnophis-radix
c195a35480,heterodon-platirhinos
ba36d77d65,pantherophis-guttatus
ac60cb4c64,storeria-dekayi
e99babb9da,thamnophis-elegans
3f79415b22,thamnophis-elegans
07a7f4b8a2,nerodia-fasciata
8713b35996,lampropeltis-californiae
8161aa3270,lampropeltis-triangulum
c084141ebb,nerodia-fasciata
3f264dfa93,agkistrodon-piscivorus
ac29145967,pantherophis-emoryi
14cc5c0b07,rhinocheilus-lecontei
0d53f3592b,rhinocheilus-lecontei
339702c73e,nerodia-rhombifer
d9282cfc2f,crotalus-atrox
7cbb3598a5,crotalus-viridis
7d23dd1a25,agkistrodon-contortrix
302ae16a4f,pantherophis-emoryi
665ce5599e,pituophis-catenifer
7fe9ccee38,thamnophis-marcianus
b4ee296fbe,rhinocheilus-lecontei
463302e361,agkistrodon-piscivorus
a18b060715,lampropeltis-californiae
72b767e027,heterodon-platirhinos
28c9bd4b10,crotalus-viridis
a8cf67b3cd,heterodon-platirhinos
dc0bd440c3,pantherophis-alleghaniensis
1b558cc89f,pantherophis-spiloides
23a5181788,storeria-dekayi
17e5f4b5bf,agkistrodon-contortrix
45708c6f17,rhinocheilus-lecontei
90e93122c1,thamnophis-elegans
9aac958618,coluber-constrictor
23f9ca3329,crotalus-scutulatus
3702f63d72,pantherophis-alleghaniensis
142b516abc,crotalus-viridis
db55095044,thamnophis-proximus
2532449658,opheodrys-aestivus
521ce40402,storeria-occipitomaculata
5bdb8079ed,pantherophis-guttatus
2b88eaac56,pantherophis-guttatus
f11e311c90,pantherophis-guttatus
75b79378c3,pantherophis-alleghaniensis
8f457bca60,agkistrodon-contortrix
4aae3ed36b,heterodon-platirhinos
7e85692fa2,lampropeltis-californiae
8557e64d0e,crotalus-viridis
f590310834,natrix-natrix
6ce6de9def,pantherophis-guttatus
5e13f84aae,opheodrys-aestivus
3f595dc653,thamnophis-marcianus
28fc7c65cc,thamnophis-proximus
2e6627723a,natrix-natrix
759223778f,rhinocheilus-lecontei
68e08979eb,masticophis-flagellum
b51b666b0a,storeria-occipitomaculata
1134c2556d,nerodia-rhombifer
e10bcc9899,pantherophis-obsoletus
4d84d06252,storeria-dekayi
71792ec7f9,crotalus-scutulatus
87fff43cf4,crotalus-viridis
d0d91b6a16,thamnophis-marcianus
b1606f2410,crotalus-ruber
f9a3564f88,nerodia-erythrogaster
8bdccf2baf,pantherophis-alleghaniensis
abbfa54027,lampropeltis-triangulum
ca469b7a27,crotalus-atrox
95a51a0fcd,crotalus-atrox
8ef78ef2d3,storeria-dekayi
e21af6d4b9,pituophis-catenifer
221b1ee2f1,pantherophis-emoryi
b2c3d5d9fb,thamnophis-elegans
526c9eac74,pantherophis-alleghaniensis
a38e41fd76,crotalus-ruber
b2ba21f052,thamnophis-proximus
3b9b67ba03,heterodon-platirhinos
327b772827,crotalus-ruber
2afdb4999f,pantherophis-spiloides
0cbf1992d0,natrix-natrix
c822ae5d01,heterodon-platirhinos
5405370c87,storeria-dekayi
092388daba,natrix-natrix
99a3b654d0,thamnophis-radix
e0f8e741d4,natrix-natrix
5d9cf27241,nerodia-fasciata
632bed91e6,pantherophis-spiloides
83d7c726d0,pantherophis-guttatus
2555c7e7ce,nerodia-sipedon
2b9180fb4f,crotalus-atrox
e211c36384,crotalus-ruber
06b96eed56,storeria-dekayi
d8fe032fe4,thamnophis-marcianus
366c0f8d42,heterodon-platirhinos
be80579760,thamnophis-proximus
a4ff6226a3,thamnophis-sirtalis
53da6f2a06,pantherophis-alleghaniensis
509628b6d3,agkistrodon-contortrix
75206b0c2d,pantherophis-obsoletus
c3e988cbe7,crotalus-viridis
bf3224d5bb,nerodia-erythrogaster
2d45d24990,nerodia-rhombifer
217a85c6a0,thamnophis-sirtalis
f910b4dafd,crotalus-horridus
dbc89aa6fc,crotalus-scutulatus
e0c882d7b5,pantherophis-obsoletus
bbd20396ee,lampropeltis-californiae
a9bd8d4550,rhinocheilus-lecontei
f9315c3d9d,agkistrodon-piscivorus
c53c61ff1d,crotalus-horridus
ae76c25b30,pantherophis-obsoletus
0554b687c1,pantherophis-spiloides
8227ee21d5,thamnophis-radix
e63f970c24,storeria-dekayi
5a7a965d51,storeria-dekayi
6f885777ae,coluber-constrictor
c63d4c04d9,nerodia-sipedon
d678d67897,natrix-natrix
03d156d9ee,nerodia-rhombifer
