image_id,breed
7ede553357,nerodia-rhombifer
3500b219e4,thamnophis-radix
d43a78d6d9,pantherophis-obsoletus
1f36f26994,pantherophis-spiloides
8cb85fc58e,crotalus-viridis
7176bcfe9a,nerodia-rhombifer
27f2d0f582,thamnophis-proximus
43eebba928,opheodrys-aestivus
180a56f143,thamnophis-marcianus
07fd20e8bd,thamnophis-proximus
d6145eb8ef,crotalus-scutulatus
43cf88006f,crotalus-atrox
545094975f,nerodia-sipedon
de232d35ce,storeria-dekayi
f49f11daf4,pantherophis-emoryi
be70c24805,pantherophis-vulpinus
8a68c61789,thamnophis-elegans
e4a0afbde5,opheodrys-aestivus
5d046e4a57,agkistrodon-piscivorus
9450d432f1,thamnophis-radix
24ae6b28c9,crotalus-atrox
bbbcf461fd,thamnophis-proximus
25f864a129,crotalus-ruber
9d63e29dab,thamnophis-proximus
560a7820ef,nerodia-rhombifer
261a672081,nerodia-fasciata
e08cecfcc8,crotalus-scutulatus
dcbaefa9de,crotalus-ruber
4757eec719,opheodrys-aestivus
7a5772b7df,storeria-occipitomaculata
756a3734d1,pantherophis-guttatus
bcb51ed4fd,pituophis-catenifer
b28a9dbd17,thamnophis-elegans
84496bd65b,pantherophis-alleghaniensis
97254f0a1e,agkistrodon-piscivorus
738e860bf3,pituophis-catenifer
5b04af2d08,pantherophis-guttatus
df1007a11e,agkistrodon-piscivorus
71e4a3726c,thamnophis-elegans
9ec71badf5,thamnophis-marcianus
9aaf30ca4e,pantherophis-vulpinus
502dbd30e8,thamnophis-marcianus
6a0948343e,lampropeltis-triangulum
a9c94931b4,pantherophis-alleghaniensis
94f8b871bc,haldea-striatula
65be04e1a7,thamnophis-proximus
553b5be83f,heterodon-platirhinos
f156e4b9ad,pantherophis-emoryi
c195a35480,coluber-constrictor
ba36d77d65,crotalus-atrox
ac60cb4c64,pantherophis-emoryi
e99babb9da,crotalus-atrox
3f79415b22,heterodon-platirhinos
07a7f4b8a2,pantherophis-vulpinus
8713b35996,pantherophis-spiloides
8161aa3270,rhinocheilus-lecontei
c084141ebb,nerodia-fasciata
3f264dfa93,thamnophis-sirtalis
ac29145967,storeria-occipitomaculata
14cc5c0b07,thamnophis-sirtalis
0d53f3592b,pantherophis-emoryi
339702c73e,masticophis-flagellum
d9282cfc2f,pantherophis-guttatus
7cbb3598a5,crotalus-atrox
7d23dd1a25,pantherophis-emoryi
302ae16a4f,masticophis-flagellum
665ce5599e,lampropeltis-californiae
7fe9ccee38,pantherophis-alleghaniensis
b4ee296fbe,nerodia-rhombifer
463302e361,nerodia-sipedon
a18b060715,thamnophis-marcianus
72b767e027,heterodon-platirhinos
28c9bd4b10,thamnophis-proximus
a8cf67b3cd,pantherophis-obsoletus
dc0bd440c3,storeria-occipitomaculata
1b558cc89f,crotalus-horridus
23a5181788,crotalus-atrox
17e5f4b5bf,lampropeltis-californiae
45708c6f17,coluber-constrictor
90e93122c1,agkistrodon-contortrix
9aac958618,nerodia-fasciata
23f9ca3329,nerodia-sipedon
3702f63d72,pantherophis-alleghaniensis
142b516abc,diadophis-punctatus
db55095044,lampropeltis-triangulum
2532449658,nerodia-fasciata
521ce40402,rhinocheilus-lecontei
5bdb8079ed,crotalus-scutulatus
2b88eaac56,pituophis-catenifer
f11e311c90,nerodia-sipedon
75b79378c3,nerodia-erythrogaster
8f457bca60,pantherophis-obsoletus
4aae3ed36b,agkistrodon-contortrix
7e85692fa2,pantherophis-vulpinus
8557e64d0e,rhinocheilus-lecontei
f590310834,pantherophis-vulpinus
6ce6de9def,thamnophis-radix
5e13f84aae,haldea-striatula
3f595dc653,lampropeltis-californiae
28fc7c65cc,crotalus-scutulatus
2e6627723a,pituophis-catenifer
759223778f,crotalus-horridus
68e08979eb,nerodia-erythrogaster
b51b666b0a,haldea-striatula
1134c2556d,natrix-natrix
e10bcc9899,nerodia-sipedon
4d84d06252,haldea-striatula
71792ec7f9,nerodia-sipedon
87fff43cf4,crotalus-viridis
d0d91b6a16,pantherophis-emoryi
b1606f2410,masticophis-flagellum
f9a3564f88,pantherophis-spiloides
8bdccf2baf,pituophis-catenifer
abbfa54027,agkistrodon-piscivorus
ca469b7a27,pantherophis-obsoletus
95a51a0fcd,thamnophis-sirtalis
8ef78ef2d3,crotalus-horridus
e21af6d4b9,pantherophis-emoryi
221b1ee2f1,crotalus-atrox
b2c3d5d9fb,nerodia-sipedon
526c9eac74,storeria-dekayi
a38e41fd76,rhinocheilus-lecontei
b2ba21f052,haldea-striatula
3b9b67ba03,lampropeltis-californiae
327b772827,storeria-occipitomaculata
2afdb4999f,thamnophis-elegans
0cbf1992d0,thamnophis-marcianus
c822ae5d01,storeria-occipitomaculata
5405370c87,thamnophis-marcianus
092388daba,nerodia-fasciata
99a3b654d0,nerodia-rhombifer
e0f8e741d4,crotalus-horridus
5d9cf27241,crotalus-viridis
632bed91e6,crotalus-atrox
83d7c726d0,agkistrodon-contortrix
2555c7e7ce,crotalus-horridus
2b9180fb4f,nerodia-fasciata
e211c36384,lampropeltis-californiae
06b96eed56,crotalus-ruber
d8fe032fe4,lampropeltis-californiae
366c0f8d42,pantherophis-emoryi
be80579760,crotalus-horridus
a4ff6226a3,storeria-dekayi
53da6f2a06,storeria-occipitomaculata
509628b6d3,agkistrodon-contortrix
75206b0c2d,crotalus-viridis
c3e988cbe7,nerodia-rhombifer
bf3224d5bb,thamnophis-elegans
2d45d24990,natrix-natrix
217a85c6a0,pantherophis-spiloides
f910b4dafd,lampropeltis-triangulum
dbc89aa6fc,agkistrodon-piscivorus
e0c882d7b5,storeria-occipitomaculata
bbd20396ee,opheodrys-aestivus
a9bd8d4550,diadophis-punctatus
f9315c3d9d,crotalus-horridus
c53c61ff1d,pituophis-catenifer
ae76c25b30,crotalus-scutulatus
0554b687c1,nerodia-erythrogaster
8227ee21d5,agkistrodon-piscivorus
e63f970c24,nerodia-rhombifer
5a7a965d51,masticophis-flagellum
6f885777ae,agkistrodon-piscivorus
c63d4c04d9,thamnophis-proximus
d678d67897,lampropeltis-californiae
03d156d9ee,thamnophis-elegans
39d5cf451b,pantherophis-vulpinus
c8583aa3f1,pantherophis-guttatus
72fd0c7625,natrix-natrix
89428de91a,rhinocheilus-lecontei
e3ad957f8f,agkistrodon-piscivorus
4b49ad90af,agkistrodon-contortrix
e4ff7155e8,natrix-natrix
eaa331f24e,diadophis-punctatus
28edbbefda,pantherophis-spiloides
aa1015e3c8,heterodon-platirhinos
644033bba9,coluber-constrictor
c612cc9390,pantherophis-obsoletus
6870b31b63,thamnophis-radix
b22d6d545d,crotalus-scutulatus
bf1adbeecc,lampropeltis-californiae
16e1861f42,thamnophis-elegans
8e7302d0c7,diadophis-punctatus
473b09a338,diadophis-punctatus
80da1ca7fe,crotalus-viridis
c3e38fc290,coluber-constrictor
901a78b5f6,nerodia-fasciata
250946e33d,nerodia-rhombifer
71bb3b775f,pantherophis-alleghaniensis
58e653c556,crotalus-atrox
ff0d70fb78,thamnophis-elegans
bbbaf02d7b,storeria-dekayi
a8729cbe08,crotalus-horridus
e754670fa9,pantherophis-vulpinus
d51800edfc,agkistrodon-contortrix
54705e5068,natrix-natrix
2d26350d5f,haldea-striatula
65ea1d3d84,rhinocheilus-lecontei
fc2019398b,haldea-striatula
76bc77c3be,pantherophis-guttatus
ae5258ea04,rhinocheilus-lecontei
8d8734a395,pantherophis-obsoletus
a6ac17e3d8,thamnophis-proximus
2ca8252168,pantherophis-alleghaniensis
d81bbe11bb,lampropeltis-californiae
fb1ea63ee1,pantherophis-alleghaniensis
d7b6ef28af,storeria-dekayi
fe015ee591,nerodia-sipedon
e4f9ad2007,pantherophis-emoryi
26758bec6d,nerodia-erythrogaster
23dd09c2b6,nerodia-fasciata
7c34e2cdec,coluber-constrictor
6ec294cf12,diadophis-punctatus
36d521dbd5,pantherophis-emoryi
9a6e35d716,crotalus-scutulatus
8bbc299a40,lampropeltis-californiae
fd5e259ea8,pantherophis-spiloides
db292dcc3b,thamnophis-proximus
f481c83182,crotalus-ruber
4245d68d46,natrix-natrix
59e640bb91,crotalus-viridis
36c233f563,crotalus-viridis
bc3799b2df,thamnophis-proximus
9e937f940b,pituophis-catenifer
9a7b588cb9,nerodia-fasciata
7ff5570d2f,thamnophis-marcianus
087903f361,thamnophis-proximus
6e66f9667f,nerodia-rhombifer
60dd49f8d4,thamnophis-sirtalis
7064757509,lampropeltis-triangulum
baa3f02141,haldea-striatula
7dce396ff5,crotalus-scutulatus
30a99aee44,diadophis-punctatus
665b29ab42,heterodon-platirhinos
a443ddb908,pantherophis-alleghaniensis
ac95eb1818,crotalus-horridus
05a6798995,storeria-occipitomaculata
0241586560,lampropeltis-triangulum
ff45fac73c,thamnophis-marcianus
013c73ee17,nerodia-erythrogaster
b93e2f9f5b,crotalus-atrox
2b1413378c,pantherophis-alleghaniensis
9cb08cd05a,thamnophis-sirtalis
13aa42a7e4,pantherophis-emoryi
641e266e15,crotalus-atrox
7b5344ccfd,thamnophis-elegans
13cfe36156,opheodrys-aestivus
e3638b66ab,natrix-natrix
0f5042aa5a,thamnophis-sirtalis
79783161b7,nerodia-rhombifer
195c38795c,nerodia-fasciata
0290d68533,pantherophis-emoryi
2a2b711e1e,pantherophis-vulpinus
51622421a7,pantherophis-vulpinus
9f4c9e5d29,heterodon-platirhinos
55cf94ef25,nerodia-rhombifer
8e3a442218,pantherophis-emoryi
a5bd623c6a,opheodrys-aestivus
192dd2d4b7,lampropeltis-californiae
5b3791c4e4,thamnophis-sirtalis
4f3bb6e01a,nerodia-rhombifer
9316eb7237,diadophis-punctatus
aa16a509cf,haldea-striatula
ad68959f68,thamnophis-proximus
072f7c5df5,thamnophis-sirtalis
e6fe591e18,storeria-dekayi
eed4cc6dda,pantherophis-guttatus
6335735a8a,lampropeltis-triangulum
40fb202092,nerodia-erythrogaster
8d34d1a83e,thamnophis-radix
5d58cc2fb1,pantherophis-emoryi
e073226ee2,pantherophis-obsoletus
630628b60b,storeria-occipitomaculata
c074d2a3c3,crotalus-scutulatus
2c03979041,pantherophis-spiloides
237efd22ef,pantherophis-emoryi
5a23092d94,agkistrodon-contortrix
cebc8a3140,crotalus-scutulatus
ddbb02224a,pantherophis-spiloides
785ba4871f,pantherophis-vulpinus
d19b66d326,thamnophis-sirtalis
f9b0800cb8,thamnophis-elegans
2f065830d7,crotalus-scutulatus
b9893aa41a,crotalus-scutulatus
2c442a09ed,crotalus-viridis
ea100d15e2,lampropeltis-triangulum
9363d2c4be,nerodia-sipedon
dd0dc5ba1a,pituophis-catenifer
86b438d651,crotalus-horridus
a7596b0dda,nerodia-erythrogaster
c0a9301d14,crotalus-ruber
59d4a652fa,pantherophis-spiloides
9266faaacf,pantherophis-vulpinus
5c6713d750,agkistrodon-piscivorus
4a7b39ccff,nerodia-erythrogaster
c91233cf4f,crotalus-horridus
316d089f08,agkistrodon-piscivorus
63bb9ed8c2,crotalus-atrox
8ec81d1cab,pantherophis-spiloides
0bef464da6,thamnophis-proximus
e3497219ae,heterodon-platirhinos
259af44b24,diadophis-punctatus
c52f2693cf,heterodon-platirhinos
18f5184f2e,crotalus-viridis
728f07bb97,pantherophis-emoryi
fba22fecef,crotalus-scutulatus
fdbcf4aa99,crotalus-horridus
f8d202075f,pantherophis-vulpinus
369a02e471,pituophis-catenifer
3e2cadfaa9,agkistrodon-contortrix
0a59465b78,thamnophis-marcianus
5717af5063,pantherophis-emoryi
5a5ed0a9f9,lampropeltis-californiae
503bd5a793,pantherophis-alleghaniensis
861b144528,agkistrodon-piscivorus
2c1c60baac,pantherophis-alleghaniensis
f583cab812,thamnophis-proximus
98e28ee840,nerodia-erythrogaster
e981adefe8,pantherophis-vulpinus
847dcb005c,lampropeltis-californiae
2bdd1204df,lampropeltis-californiae
436a5443a6,crotalus-horridus
b474fba6f6,thamnophis-proximus
4a52d81d06,pituophis-catenifer
e04df53f33,storeria-dekayi
6e0bc47bff,pantherophis-vulpinus
00a9bba384,crotalus-horridus
c34e07aea2,coluber-constrictor
ddb3fdca4e,diadophis-punctatus
772912b335,agkistrodon-piscivorus
d2d8c969f4,pantherophis-obsoletus
05c0503e80,thamnophis-sirtalis
0a2842082d,pantherophis-emoryi
f63ccbe5e4,natrix-natrix
7c71df0f36,pantherophis-vulpinus
b812b08083,pituophis-catenifer
aa46c84394,crotalus-viridis
172ea701fa,coluber-constrictor
4da6e0c4b1,agkistrodon-contortrix
2680cb138a,nerodia-sipedon
042411e752,haldea-striatula
3a90a92e92,crotalus-scutulatus
194d8bc5a0,pituophis-catenifer
1ac35b5307,thamnophis-radix
bd26891431,pantherophis-emoryi
9bcdad786e,pantherophis-obsoletus
3fbfac0bbb,nerodia-fasciata
d9f6166852,storeria-dekayi
c27414795d,heterodon-platirhinos
031d5fd2dd,crotalus-ruber
b359100fa4,agkistrodon-piscivorus
999b3783d7,crotalus-horridus
959cdb0f88,pantherophis-alleghaniensis
8fa0dcc6df,pantherophis-emoryi
8ea058e917,crotalus-horridus
ae46441c69,crotalus-horridus
b08c38c7f7,lampropeltis-californiae
328d66a6d0,storeria-dekayi
5ac5adfab9,thamnophis-radix
593c3b2407,heterodon-platirhinos
5d701c6be6,storeria-dekayi
b6bcd1799a,nerodia-fasciata
b3494fd089,crotalus-ruber
0448002637,nerodia-erythrogaster
fff8bffdb0,lampropeltis-californiae
0cbc0f68b6,pituophis-catenifer
0debda08e0,crotalus-viridis
d0283c614b,opheodrys-aestivus
2dbe75a840,nerodia-fasciata
