image_id,breed
7ede553357,thamnophis-elegans
3500b219e4,thamnophis-proximus
d43a78d6d9,pantherophis-emoryi
1f36f26994,pantherophis-emoryi
8cb85fc58e,thamnophis-proximus
7176bcfe9a,diadophis-punctatus
27f2d0f582,agkistrodon-contortrix
43eebba928,crotalus-ruber
180a56f143,nerodia-rhombifer
07fd20e8bd,diadophis-punctatus
d6145eb8ef,pantherophis-obsoletus
43cf88006f,agkistrodon-piscivorus
545094975f,rhinocheilus-lecontei
de232d35ce,lampropeltis-californiae
f49f11daf4,storeria-occipitomaculata
be70c24805,haldea-striatula
8a68c61789,nerodia-fasciata
e4a0afbde5,masticophis-flagellum
5d046e4a57,pituophis-catenifer
9450d432f1,opheodrys-aestivus
24ae6b28c9,pantherophis-obsoletus
bbbcf461fd,pantherophis-vulpinus
25f864a129,pantherophis-vulpinus
9d63e29dab,crotalus-viridis
560a7820ef,storeria-occipitomaculata
261a672081,thamnophis-proximus
e08cecfcc8,haldea-striatula
dcbaefa9de,heterodon-platirhinos
4757eec719,storeria-occipitomaculata
7a5772b7df,pantherophis-obsoletus
756a3734d1,agkistrodon-piscivorus
bcb51ed4fd,pantherophis-emoryi
b28a9dbd17,thamnophis-proximus
84496bd65b,pantherophis-emoryi
97254f0a1e,thamnophis-marcianus
738e860bf3,pantherophis-alleghaniensis
5b04af2d08,crotalus-atrox
df1007a11e,lampropeltis-californiae
71e4a3726c,agkistrodon-contortrix
9ec71badf5,nerodia-erythrogaster
9aaf30ca4e,agkistrodon-piscivorus
502dbd30e8,nerodia-sipedon
6a0948343e,pantherophis-alleghaniensis
a9c94931b4,thamnophis-marcianus
94f8b871bc,agkistrodon-contortrix
65be04e1a7,thamnophis-radix
553b5be83f,pantherophis-obsoletus
f156e4b9ad,storeria-occipitomaculata
c195a35480,pantherophis-spiloides
ba36d77d65,haldea-striatula
ac60cb4c64,storeria-occipitomaculata
e99babb9da,storeria-dekayi
3f79415b22,thamnophis-sirtalis
07a7f4b8a2,natrix-natrix
8713b35996,thamnophis-radix
8161aa3270,thamnophis-elegans
c084141ebb,nerodia-sipedon
3f264dfa93,masticophis-flagellum
ac29145967,nerodia-erythrogaster
14cc5c0b07,nerodia-sipedon
0d53f3592b,thamnophis-marcianus
339702c73e,crotalus-horridus
d9282cfc2f,thamnophis-marcianus
7cbb3598a5,crotalus-horridus
7d23dd1a25,nerodia-rhombifer
302ae16a4f,natrix-natrix
665ce5599e,opheodrys-aestivus
7fe9ccee38,rhinocheilus-lecontei
b4ee296fbe,coluber-constrictor
463302e361,pantherophis-obsoletus
a18b060715,nerodia-erythrogaster
72b767e027,thamnophis-radix
28c9bd4b10,agkistrodon-contortrix
a8cf67b3cd,pantherophis-spiloides
dc0bd440c3,nerodia-sipedon
1b558cc89f,rhinocheilus-lecontei
23a5181788,pantherophis-emoryi
