image_id,breed
7ede553357,crotalus-atrox
3500b219e4,agkistrodon-contortrix
d43a78d6d9,agkistrodon-contortrix
1f36f26994,pantherophis-spiloides
8cb85fc58e,pituophis-catenifer
7176bcfe9a,masticophis-flagellum
27f2d0f582,crotalus-atrox
43eebba928,crotalus-scutulatus
180a56f143,pantherophis-obsoletus
07fd20e8bd,pantherophis-alleghaniensis
d6145eb8ef,pituophis-catenifer
43cf88006f,rhinocheilus-lecontei
545094975f,pantherophis-emoryi
de232d35ce,storeria-occipitomaculata
f49f11daf4,pantherophis-alleghaniensis
be70c24805,masticophis-flagellum
8a68c61789,masticophis-flagellum
e4a0afbde5,pantherophis-vulpinus
5d046e4a57,rhinocheilus-lecontei
9450d432f1,pantherophis-emoryi
24ae6b28c9,pantherophis-emoryi
bbbcf461fd,nerodia-erythrogaster
25f864a129,storeria-dekayi
9d63e29dab,storeria-dekayi
560a7820ef,nerodia-sipedon
261a672081,thamnophis-elegans
e08cecfcc8,nerodia-erythrogaster
dcbaefa9de,thamnophis-marcianus
4757eec719,crotalus-scutulatus
7a5772b7df,nerodia-sipedon
756a3734d1,pantherophis-emoryi
bcb51ed4fd,haldea-striatula
b28a9dbd17,natrix-natrix
84496bd65b,thamnophis-elegans
97254f0a1e,crotalus-viridis
738e860bf3,agkistrodon-contortrix
5b04af2d08,thamnophis-elegans
df1007a11e,pantherophis-vulpinus
71e4a3726c,pantherophis-spiloides
9ec71badf5,thamnophis-radix
9aaf30ca4e,thamnophis-proximus
502dbd30e8,crotalus-atrox
6a0948343e,pantherophis-alleghaniensis
a9c94931b4,crotalus-atrox
94f8b871bc,thamnophis-marcianus
65be04e1a7,diadophis-punctatus
553b5be83f,natrix-natrix
f156e4b9ad,thamnophis-radix
c195a35480,thamnophis-marcianus
ba36d77d65,pantherophis-alleghaniensis
ac60cb4c64,haldea-striatula
e99babb9da,heterodon-platirhinos
3f79415b22,crotalus-viridis
07a7f4b8a2,pantherophis-spiloides
8713b35996,storeria-occipitomaculata
8161aa3270,crotalus-viridis
c084141ebb,pantherophis-alleghaniensis
3f264dfa93,lampropeltis-triangulum
ac29145967,opheodrys-aestivus
14cc5c0b07,crotalus-ruber
0d53f3592b,diadophis-punctatus
339702c73e,pantherophis-vulpinus
d9282cfc2f,storeria-dekayi
7cbb3598a5,pituophis-catenifer
7d23dd1a25,coluber-constrictor
302ae16a4f,haldea-striatula
665ce5599e,storeria-dekayi
7fe9ccee38,thamnophis-elegans
b4ee296fbe,haldea-striatula
463302e361,agkistrodon-piscivorus
a18b060715,pantherophis-alleghaniensis
72b767e027,natrix-natrix
28c9bd4b10,pituophis-catenifer
a8cf67b3cd,crotalus-horridus
dc0bd440c3,pituophis-catenifer
1b558cc89f,storeria-dekayi
23a5181788,diadophis-punctatus
17e5f4b5bf,masticophis-flagellum
45708c6f17,crotalus-atrox
90e93122c1,crotalus-scutulatus
9aac958618,crotalus-horridus
23f9ca3329,thamnophis-radix
3702f63d72,coluber-constrictor
142b516abc,opheodrys-aestivus
db55095044,pantherophis-vulpinus
2532449658,natrix-natrix
521ce40402,pantherophis-emoryi
5bdb8079ed,haldea-striatula
2b88eaac56,lampropeltis-triangulum
f11e311c90,pantherophis-obsoletus
75b79378c3,nerodia-sipedon
8f457bca60,storeria-dekayi
4aae3ed36b,storeria-occipitomaculata
7e85692fa2,thamnophis-elegans
8557e64d0e,thamnophis-proximus
f590310834,thamnophis-proximus
6ce6de9def,crotalus-ruber
5e13f84aae,agkistrodon-piscivorus
3f595dc653,thamnophis-proximus
28fc7c65cc,pantherophis-vulpinus
2e6627723a,thamnophis-proximus
759223778f,storeria-occipitomaculata
68e08979eb,storeria-dekayi
b51b666b0a,nerodia-fasciata
1134c2556d,pantherophis-obsoletus
e10bcc9899,natrix-natrix
4d84d06252,pantherophis-guttatus
71792ec7f9,diadophis-punctatus
87fff43cf4,nerodia-fasciata
d0d91b6a16,storeria-occipitomaculata
b1606f2410,crotalus-ruber
f9a3564f88,agkistrodon-piscivorus
8bdccf2baf,thamnophis-elegans
abbfa54027,crotalus-atrox
ca469b7a27,agkistrodon-contortrix
95a51a0fcd,pantherophis-alleghaniensis
8ef78ef2d3,lampropeltis-triangulum
e21af6d4b9,thamnophis-sirtalis
221b1ee2f1,pantherophis-guttatus
b2c3d5d9fb,opheodrys-aestivus
526c9eac74,storeria-dekayi
a38e41fd76,lampropeltis-triangulum
b2ba21f052,nerodia-rhombifer
3b9b67ba03,pantherophis-guttatus
327b772827,coluber-constrictor
2afdb4999f,crotalus-viridis
0cbf1992d0,crotalus-scutulatus
c822ae5d01,thamnophis-proximus
5405370c87,storeria-dekayi
092388daba,crotalus-horridus
99a3b654d0,nerodia-fasciata
e0f8e741d4,crotalus-horridus
5d9cf27241,nerodia-sipedon
632bed91e6,coluber-constrictor
83d7c726d0,pantherophis-alleghaniensis
2555c7e7ce,pantherophis-emoryi
2b9180fb4f,agkistrodon-piscivorus
e211c36384,lampropeltis-californiae
06b96eed56,agkistrodon-contortrix
d8fe032fe4,thamnophis-marcianus
366c0f8d42,crotalus-ruber
be80579760,masticophis-flagellum
a4ff6226a3,lampropeltis-californiae
53da6f2a06,crotalus-horridus
509628b6d3,crotalus-scutulatus
75206b0c2d,nerodia-sipedon
c3e988cbe7,nerodia-sipedon
bf3224d5bb,storeria-dekayi
2d45d24990,thamnophis-proximus
