image_id,breed
7ede553357,crotalus-ruber
3500b219e4,coluber-constrictor
d43a78d6d9,lampropeltis-californiae
1f36f26994,pituophis-catenifer
8cb85fc58e,pantherophis-vulpinus
7176bcfe9a,nerodia-fasciata
27f2d0f582,lampropeltis-californiae
43eebba928,pantherophis-emoryi
180a56f143,diadophis-punctatus
07fd20e8bd,pantherophis-vulpinus
d6145eb8ef,masticophis-flagellum
43cf88006f,pantherophis-spiloides
545094975f,nerodia-rhombifer
de232d35ce,storeria-occipitomaculata
f49f11daf4,thamnophis-proximus
be70c24805,lampropeltis-triangulum
8a68c61789,pantherophis-guttatus
e4a0afbde5,pantherophis-vulpinus
5d046e4a57,pantherophis-vulpinus
9450d432f1,thamnophis-proximus
24ae6b28c9,pantherophis-alleghaniensis
bbbcf461fd,thamnophis-sirtalis
25f864a129,pantherophis-guttatus
9d63e29dab,agkistrodon-contortrix
560a7820ef,natrix-natrix
261a672081,opheodrys-aestivus
e08cecfcc8,natrix-natrix
dcbaefa9de,heterodon-platirhinos
4757eec719,crotalus-ruber
7a5772b7df,lampropeltis-triangulum
756a3734d1,storeria-occipitomaculata
bcb51ed4fd,crotalus-horridus
b28a9dbd17,pantherophis-obsoletus
84496bd65b,pituophis-catenifer
97254f0a1e,coluber-constrictor
738e860bf3,crotalus-horridus
5b04af2d08,storeria-dekayi
df1007a11e,nerodia-fasciata
71e4a3726c,natrix-natrix
9ec71badf5,opheodrys-aestivus
9aaf30ca4e,pituophis-catenifer
502dbd30e8,storeria-occipitomaculata
6a0948343e,crotalus-horridus
a9c94931b4,storeria-dekayi
94f8b871bc,lampropeltis-triangulum
65be04e1a7,thamnophis-proximus
553b5be83f,crotalus-viridis
f156e4b9ad,nerodia-fasciata
c195a35480,crotalus-horridus
ba36d77d65,diadophis-punctatus
ac60cb4c64,agkistrodon-piscivorus
e99babb9da,crotalus-atrox
3f79415b22,thamnophis-elegans
07a7f4b8a2,thamnophis-elegans
8713b35996,thamnophis-sirtalis
8161aa3270,agkistrodon-piscivorus
c084141ebb,coluber-constrictor
3f264dfa93,lampropeltis-triangulum
ac29145967,thamnophis-sirtalis
14cc5c0b07,crotalus-viridis
0d53f3592b,lampropeltis-triangulum
339702c73e,diadophis-punctatus
d9282cfc2f,crotalus-atrox
7cbb3598a5,crotalus-ruber
7d23dd1a25,diadophis-punctatus
302ae16a4f,pituophis-catenifer
665ce5599e,agkistrodon-piscivorus
7fe9ccee38,pantherophis-vulpinus
b4ee296fbe,storeria-dekayi
463302e361,nerodia-rhombifer
a18b060715,thamnophis-elegans
72b767e027,crotalus-atrox
28c9bd4b10,crotalus-ruber
a8cf67b3cd,storeria-occipitomaculata
dc0bd440c3,haldea-striatula
1b558cc89f,pantherophis-vulpinus
23a5181788,pantherophis-emoryi
17e5f4b5bf,pantherophis-emoryi
45708c6f17,natrix-natrix
90e93122c1,nerodia-rhombifer
9aac958618,pantherophis-obsoletus
23f9ca3329,crotalus-scutulatus
3702f63d72,masticophis-flagellum
142b516abc,pantherophis-obsoletus
db55095044,haldea-striatula
2532449658,thamnophis-sirtalis
521ce40402,agkistrodon-contortrix
5bdb8079ed,pantherophis-alleghaniensis
2b88eaac56,diadophis-punctatus
f11e311c90,crotalus-atrox
75b79378c3,pantherophis-spiloides
8f457bca60,storeria-dekayi
4aae3ed36b,pantherophis-vulpinus
7e85692fa2,nerodia-rhombifer
8557e64d0e,rhinocheilus-lecontei
f590310834,masticophis-flagellum
6ce6de9def,rhinocheilus-lecontei
5e13f84aae,pantherophis-emoryi
3f595dc653,agkistrodon-piscivorus
28fc7c65cc,thamnophis-elegans
2e6627723a,nerodia-erythrogaster
759223778f,pantherophis-vulpinus
68e08979eb,crotalus-viridis
b51b666b0a,haldea-striatula
1134c2556d,storeria-occipitomaculata
e10bcc9899,rhinocheilus-lecontei
4d84d06252,pantherophis-spiloides
71792ec7f9,thamnophis-proximus
87fff43cf4,coluber-constrictor
d0d91b6a16,crotalus-viridis
b1606f2410,nerodia-rhombifer
f9a3564f88,agkistrodon-piscivorus
8bdccf2baf,storeria-occipitomaculata
abbfa54027,crotalus-horridus
ca469b7a27,agkistrodon-contortrix
95a51a0fcd,crotalus-horridus
8ef78ef2d3,agkistrodon-contortrix
e21af6d4b9,agkistrodon-piscivorus
221b1ee2f1,thamnophis-proximus
b2c3d5d9fb,natrix-natrix
526c9eac74,rhinocheilus-lecontei
a38e41fd76,nerodia-rhombifer
b2ba21f052,pantherophis-spiloides
3b9b67ba03,nerodia-erythrogaster
327b772827,pantherophis-vulpinus
2afdb4999f,thamnophis-elegans
0cbf1992d0,thamnophis-marcianus
c822ae5d01,storeria-dekayi
5405370c87,rhinocheilus-lecontei
092388daba,storeria-occipitomaculata
99a3b654d0,thamnophis-proximus
e0f8e741d4,thamnophis-sirtalis
5d9cf27241,nerodia-fasciata
632bed91e6,crotalus-scutulatus
83d7c726d0,nerodia-erythrogaster
2555c7e7ce,pantherophis-obsoletus
2b9180fb4f,heterodon-platirhinos
e211c36384,lampropeltis-triangulum
06b96eed56,nerodia-sipedon
d8fe032fe4,masticophis-flagellum
366c0f8d42,pantherophis-alleghaniensis
be80579760,nerodia-sipedon
a4ff6226a3,pantherophis-alleghaniensis
53da6f2a06,thamnophis-elegans
509628b6d3,agkistrodon-piscivorus
75206b0c2d,rhinocheilus-lecontei
c3e988cbe7,opheodrys-aestivus
bf3224d5bb,thamnophis-elegans
2d45d24990,rhinocheilus-lecontei
217a85c6a0,pituophis-catenifer
f910b4dafd,haldea-striatula
dbc89aa6fc,pantherophis-obsoletus
e0c882d7b5,agkistrodon-contortrix
bbd20396ee,masticophis-flagellum
a9bd8d4550,storeria-dekayi
f9315c3d9d,nerodia-fasciata
c53c61ff1d,nerodia-erythrogaster
ae76c25b30,masticophis-flagellum
0554b687c1,storeria-dekayi
8227ee21d5,nerodia-sipedon
e63f970c24,masticophis-flagellum
5a7a965d51,lampropeltis-californiae
6f885777ae,thamnophis-marcianus
c63d4c04d9,agkistrodon-contortrix
d678d67897,coluber-constrictor
03d156d9ee,nerodia-rhombifer
39d5cf451b,crotalus-viridis
c8583aa3f1,crotalus-ruber
72fd0c7625,thamnophis-proximus
89428de91a,opheodrys-aestivus
e3ad957f8f,agkistrodon-contortrix
4b49ad90af,nerodia-erythrogaster
e4ff7155e8,crotalus-scutulatus
eaa331f24e,pantherophis-spiloides
28edbbefda,thamnophis-marcianus
aa1015e3c8,storeria-dekayi
644033bba9,pantherophis-guttatus
c612cc9390,masticophis-flagellum
6870b31b63,crotalus-viridis
b22d6d545d,rhinocheilus-lecontei
bf1adbeecc,nerodia-fasciata
16e1861f42,pantherophis-vulpinus
8e7302d0c7,thamnophis-marcianus
473b09a338,rhinocheilus-lecontei
80da1ca7fe,rhinocheilus-lecontei
c3e38fc290,pantherophis-emoryi
